"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0071431","","",4,10,0.00523560209424084,1.91884816753927,0.135954121951318,"Mycgr3G20337;Mycgr3G25695;Mycgr3G66253;Mycgr3G108776",0.886115931297657
"GO:2000756","","",4,10,0.00523560209424084,1.91884816753927,0.135954121951318,"Mycgr3G10108;Mycgr3G89011;Mycgr3G103387;Mycgr3G67576",0.886115931297657
"GO:0005819","spindle","cellular_component",15,54,0.0196335078534031,1.33253344968005,0.137708460600491,"Mycgr3G76039;Mycgr3G39112;Mycgr3G102950;Mycgr3G65848;Mycgr3G83356;Mycgr3G72053;Mycgr3G110702;Mycgr3G98741;Mycgr3G109742;Mycgr3G42170;Mycgr3G90916;Mycgr3G29184;Mycgr3G101448;Mycgr3G19203;Mycgr3G92316",0.895875750212524
"GO:0006631","fatty acid metabolic process","biological_process",13,46,0.0170157068062827,1.35570794445709,0.144303403176747,"Mycgr3G105760;Mycgr3G62567;Mycgr3G70677;Mycgr3G65302;Mycgr3G104498;Mycgr3G67035;Mycgr3G98769;Mycgr3G48587;Mycgr3G101405;Mycgr3G102083;Mycgr3G39163;Mycgr3G69244;Mycgr3G100226",0.935289901258956
"GO:0009060","aerobic respiration","biological_process",13,46,0.0170157068062827,1.35570794445709,0.144303403176747,"Mycgr3G106055;Mycgr3G108469;Mycgr3G100120;Mycgr3G70588;Mycgr3G101464;Mycgr3G53658;Mycgr3G75376;Mycgr3G76293;Mycgr3G88201;Mycgr3G66030;Mycgr3G45721;Mycgr3G74146;Mycgr3G47262",0.935289901258956
"GO:0009064","","",12,42,0.0157068062827225,1.37060583395662,0.147429350412295,"Mycgr3G110982;Mycgr3G106055;Mycgr3G68535;Mycgr3G65810;Mycgr3G75509;Mycgr3G88201;Mycgr3G110798;Mycgr3G100271;Mycgr3G74043;Mycgr3G70646;Mycgr3G64379;Mycgr3G67048",0.941803364609355
"GO:0009303","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G73125;Mycgr3G94196;Mycgr3G24629;Mycgr3G71341;Mycgr3G43752",0.941803364609355
"GO:0031058","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G69227;Mycgr3G95018;Mycgr3G10108;Mycgr3G89011;Mycgr3G103387",0.941803364609355
"GO:0033553","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G107882;Mycgr3G68298;Mycgr3G106181;Mycgr3G65574;Mycgr3G98741",0.941803364609355
"GO:0034506","chromosome, centromeric core domain","cellular_component",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G101069;Mycgr3G98287;Mycgr3G58445;Mycgr3G100470;Mycgr3G74593",0.941803364609355
