"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","stat","KEGG","PFAM","EC"
"Mycgr3G67149","","Bromodomain associated",190.471554792159,0.674837899175695,0.346885061907595,0.0921213984600612,0.206575055007208,FALSE,"ns","interaction_LRT_any",4.7692960465863,"map03022;map05168","Bromo_TP",""
"Mycgr3G104579","cdc4","EF-hand domain pair",1811.57483190183,0.193334544978956,0.292167638793087,0.0922476879760725,0.206793806857754,FALSE,"ns","interaction_LRT_any",4.76655611793115,"","EF-hand_6;EF-hand_7;EF-hand_8",""
"Mycgr3G105403","","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain",18.6668185926154,1.91577273378468,0.876450653937392,0.0923838666439653,0.206998303631211,FALSE,"ns","interaction_LRT_any",4.76360583799948,"","Fungal_trans;Zn_clus",""
"Mycgr3G77684","","Permease family",346.734077045028,0.174624800551315,0.2931779444654,0.0923831164573512,0.206998303631211,FALSE,"ns","interaction_LRT_any",4.76362207870659,"","Xan_ur_permease",""
"Mycgr3G80824",NA,NA,10.078219742292,-0.082761761168446,1.28299786312575,0.0925210222264623,0.207255191847115,FALSE,"ns","interaction_LRT_any",4.76063878594391,NA,NA,NA
"Mycgr3G43455","","Protein of unknown function (DUF3176)",17.0849825315991,-1.41403228107448,0.747278188798127,0.0926393479534818,0.207419342403018,FALSE,"ns","interaction_LRT_any",4.75808260736181,"","DUF3176",""
"Mycgr3G56917","SFH5","CRAL/TRIO domain",121.39592574588,0.646766586141508,0.376970849817842,0.0926252081893124,0.207419342403018,FALSE,"ns","interaction_LRT_any",4.75838789542104,"","CRAL_TRIO;CRAL_TRIO_N",""
"Mycgr3G103418","","OHCU decarboxylase",23.9460933749437,-1.44167282755088,0.739054301292974,0.092708924989828,0.207524669477717,FALSE,"ns","interaction_LRT_any",4.75658106567471,"","OHCU_decarbox",""
"Mycgr3G44786","","Domain of unknown function (DUF1989)",29.9393228628926,1.50234178491404,0.790011615094476,0.0927567313747149,0.207581224600182,FALSE,"ns","interaction_LRT_any",4.75555000931888,"","DUF1989",""
"Mycgr3G107346","","Belongs to the cytochrome P450 family",360.984132722029,-0.671616238225982,0.361260019835672,0.0929421710197417,0.207874744583185,FALSE,"ns","interaction_LRT_any",4.75155559245854,"","p450",""
"Mycgr3G86865","ABP140","Methyltransferase domain",62.5216075918739,0.703794655280589,0.467640517217175,0.0929556084475573,0.207874744583185,FALSE,"ns","interaction_LRT_any",4.75126645661459,"","Methyltransf_12;Methyltransf_23;Methyltransf_25","2.1.1.268"
"Mycgr3G93836","COG6","Conserved oligomeric complex COG6",196.663114675439,0.491650026229256,0.252362080751101,0.0929326828118069,0.207874744583185,FALSE,"ns","interaction_LRT_any",4.75175977732266,"","COG6",""
"Mycgr3G83726","ICL2","Belongs to the isocitrate lyase PEP mutase superfamily. Isocitrate lyase family",515.058355783765,-0.530882044101134,0.376409413160195,0.0932092495010716,0.208391351943522,FALSE,"ns","interaction_LRT_any",4.74581663728236,"map00630;map01100;map01110;map01120;map01200","ICL","4.1.3.1"
"Mycgr3G111338","MCA1","Caspase domain",425.052718410247,-0.464054984338874,0.273457098366124,0.0933151827230288,0.208526939504094,FALSE,"ns","interaction_LRT_any",4.74354490843518,"","Peptidase_C14",""
"Mycgr3G92216",NA,NA,20.9457999373097,0.939841875804649,1.0403699436857,0.0932941510011551,0.208526939504094,FALSE,"ns","interaction_LRT_any",4.74399572665618,NA,NA,NA
"Mycgr3G73616","PYC1","Catalyzes a 2-step reaction, involving the ATP-dependent carboxylation of the covalently attached biotin in the first step and the transfer of the carboxyl group to pyruvate in the second",531.569807738572,-0.134041508058951,0.217506658376428,0.093409990185996,0.208688160995351,FALSE,"ns","interaction_LRT_any",4.74151395632225,"map00020;map00620;map00720;map01100;map01120;map01200;map01230","Biotin_carb_C;Biotin_carb_N;Biotin_lipoyl;CPSase_L_D2;HMGL-like;PYC_OADA","6.4.1.1"
"Mycgr3G59818","","Glycosyltransferase family 8 protein",267.379897316943,-0.375409006518228,0.20024265414574,0.093470881301748,0.208755300045171,FALSE,"ns","interaction_LRT_any",4.74021064223939,"","",""
"Mycgr3G65495","","",64.9814724074295,0.0393919976270938,0.396850653955944,0.093485379236213,0.208755300045171,FALSE,"ns","interaction_LRT_any",4.7399004534401,"","",""
"Mycgr3G20359","","Cyclic nucleotide-monophosphate binding domain",118.591572615161,1.05000850814751,0.483055587051519,0.0936107419789996,0.208984563123541,FALSE,"ns","interaction_LRT_any",4.73722027470131,"","STAS;Sulfate_transp;cNMP_binding",""
"Mycgr3G91535","VPS60","Belongs to the SNF7 family",50.3024101591932,0.456209606151711,0.436665701311211,0.0938276364006348,0.20941800863147,FALSE,"ns","interaction_LRT_any",4.73259167045671,"map04144;map04217","Snf7",""
"Mycgr3G33864","","DUF4187",278.726123443467,0.487121931496339,0.227110837541927,0.0938879611225133,0.209454264056181,FALSE,"ns","interaction_LRT_any",4.73130622109073,"","ARS2;DUF3546;DUF4187",""
"Mycgr3G90119","","",96.2872706336752,-1.20879088781717,0.584711069046479,0.093902239285556,0.209454264056181,FALSE,"ns","interaction_LRT_any",4.73100209099152,"","",""
"Mycgr3G99929","","Protein of unknown function (DUF1769)",142.555385720008,-0.618734953862969,0.352163941030048,0.0939121138329862,0.209454264056181,FALSE,"ns","interaction_LRT_any",4.73079178656536,"","DUF1769",""
"Mycgr3G97687","","Central kinetochore-associated",8.58310208787137,2.46991385976163,1.18526057058687,0.0940247567468365,0.209654717889011,FALSE,"ns","interaction_LRT_any",4.72839432348127,"","Kinetocho_Slk19",""
"Mycgr3G65191","","ribosome biogenesis",3.54625654960072,2.16845619231321,1.77790178385244,0.0940958296944006,0.209717583160076,FALSE,"ns","interaction_LRT_any",4.7268831023589,"","",""
"Mycgr3G76703","UNG1","Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine",138.117845719147,-0.148124341357964,0.387460601200041,0.0941212695407311,0.209717583160076,FALSE,"ns","interaction_LRT_any",4.72634245336178,"map03410;map05340","UDG","3.2.2.27"
"Mycgr3G93233","","RTC4-like domain",182.579815955984,0.651836999187279,0.337508767018053,0.094110596326219,0.209717583160076,FALSE,"ns","interaction_LRT_any",4.7265692633012,"","RTC4",""
"Mycgr3G22915","MTG2","GTP1/OBG",222.386533500479,0.500747637022953,0.252843587556278,0.0942392917891738,0.209887217332962,FALSE,"ns","interaction_LRT_any",4.72383614815533,"","GTP1_OBG;MMR_HSR1","1.14.11.27"
"Mycgr3G97361","","Peptidase family M3",2777.50537596433,-0.503453274841228,0.370504338580741,0.0942429844360733,0.209887217332962,FALSE,"ns","interaction_LRT_any",4.72375778223204,"","Peptidase_M3",""
"Mycgr3G31674","","Glutathione-dependent formaldehyde-activating enzyme",6.42044045303097,-3.5241663967317,1.61128003061003,0.0942897966022696,0.20990196550913,FALSE,"ns","interaction_LRT_any",4.72276459331496,"","GFA",""
"Mycgr3G90679","AAH1","Catalyzes the hydrolytic deamination of adenine to hypoxanthine. Plays an important role in the purine salvage pathway and in nitrogen catabolism",13.1829176320406,-0.487528314303604,1.01710858763859,0.0942951928886168,0.20990196550913,FALSE,"ns","interaction_LRT_any",4.722650134866,"map00230;map01100;map05340","A_deaminase","3.5.4.4"
"Mycgr3G101387","GPH1","Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties",1164.76127016975,-0.664756575989121,0.380428406516588,0.0943381942769677,0.209909273608095,FALSE,"ns","interaction_LRT_any",4.72173828379357,"map00500;map01100;map01110;map02026;map04217;map04910;map04922;map04931","Phosphorylase","2.4.1.1"
"Mycgr3G47462","","Class II Aldolase and Adducin N-terminal domain",10.9549075498865,-0.124497104598538,1.28085016606334,0.0943440637923669,0.209909273608095,FALSE,"ns","interaction_LRT_any",4.72161385205396,"","Aldolase_II",""
"Mycgr3G20676","","Belongs to the glycosyl hydrolase 18 family",5.33144267555329,1.67052800085399,1.48624412911988,0.0944755995341426,0.210097759385038,FALSE,"ns","interaction_LRT_any",4.71882736762251,"map00520;map01100","Chitin_bind_1;Glyco_hydro_18;LysM","3.2.1.14"
"Mycgr3G91450","","Ammonium transporter",76.9821398958583,0.131642815044932,0.708437491541444,0.0944972222144455,0.210097759385038,FALSE,"ns","interaction_LRT_any",4.7183696789412,"","Ammonium_transp",""
"Mycgr3G97881",NA,NA,18.5085853319514,1.47666056643774,0.67801113835334,0.0944835548245791,0.210097759385038,FALSE,"ns","interaction_LRT_any",4.71865896529306,NA,NA,NA
"Mycgr3G101803","ARG4","Argininosuccinate lyase C-terminal",828.392777462439,-0.432440825000033,0.20079781575298,0.0947298215358478,0.210444566956576,FALSE,"ns","interaction_LRT_any",4.7134528460416,"map00220;map00250;map01100;map01110;map01130;map01230","ASL_C2;Lyase_1","4.3.2.1"
"Mycgr3G111160","","hit finger",125.221080585746,0.794415636280435,0.368569139613067,0.0946925972046052,0.210444566956576,FALSE,"ns","interaction_LRT_any",4.71423890572703,"","zf-HIT",""
"Mycgr3G42895","","Major Facilitator Superfamily",313.906591013369,-0.667199919237334,0.308144578344251,0.0947446166361129,0.210444566956576,FALSE,"ns","interaction_LRT_any",4.71314050627825,"","MFS_1",""
"Mycgr3G71866","TOP3","Introduces a single-strand break via transesterification at a target site in duplex DNA. Releases the supercoiling and torsional tension of DNA introduced during the DNA replication and transcription by transiently cleaving and rejoining one strand of the DNA duplex. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand",134.87299751098,0.731359359885525,0.377132098296737,0.0947009357930646,0.210444566956576,FALSE,"ns","interaction_LRT_any",4.71406279436076,"map03440;map03460","Topoisom_bac;Toprim;zf-CCHC;zf-GRF","5.99.1.2"
"Mycgr3G52546","","Sugar (and other) transporter",168.162183856757,-0.324326213685096,0.325475716082344,0.0948266820473948,0.210576058590417,FALSE,"ns","interaction_LRT_any",4.71140890625276,"","MFS_1",""
"Mycgr3G19563","COX19","Cytochrome c oxidase assembly protein Cox19",29.0326548403162,0.108806857778855,0.524617339791361,0.0948813362231904,0.210646630973809,FALSE,"ns","interaction_LRT_any",4.71025652107039,"map04714","CHCH",""
"Mycgr3G66834","","EXOIII",128.820327876287,0.874435567256123,0.402486563066336,0.0949646122071068,0.210729906943433,FALSE,"ns","interaction_LRT_any",4.70850191972238,"map03008","RNase_T",""
"Mycgr3G73187","SYP1","Muniscin C-terminal mu homology domain",278.333206565473,0.383261323442959,0.186038621113897,0.0949634497759114,0.210729906943433,FALSE,"ns","interaction_LRT_any",4.70852640122729,"","FCH;muHD",""
"Mycgr3G93363","","Modified RING finger domain",193.666460333203,-0.0422643321189541,0.305801952268307,0.0950170682659295,0.210749930523444,FALSE,"ns","interaction_LRT_any",4.70739747512488,"map04120;map04141","TPR_1;TPR_11;U-box","2.3.2.27"
"Mycgr3G98194","KAP120","Importin-beta N-terminal domain",142.005559516683,0.603210700289469,0.356632723997043,0.0950194061823586,0.210749930523444,FALSE,"ns","interaction_LRT_any",4.70734826527848,"","IBN_N;Xpo1",""
"Mycgr3G50614","LST8","WD domain, G-beta repeat",126.261391194576,-0.566798399338561,0.278875877975265,0.0950573950093338,0.210783421777259,FALSE,"ns","interaction_LRT_any",4.70654882363715,"map04136;map04138;map04140;map04150;map04151;map04714","WD40",""
"Mycgr3G84898","","Molybdenum Cofactor Synthesis C",155.026272642137,-0.169507286173471,0.319583955253005,0.0953166041991676,0.211307320190211,FALSE,"ns","interaction_LRT_any",4.7011025053144,"map00790;map01100;map04122","Fer4_12;MoaC;Mob_synth_C;Radical_SAM","4.1.99.22;4.6.1.17"
"Mycgr3G76558","","Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first commited step in the biosynthesis of AMP from IMP",98.5182714310434,0.933863896673136,0.533051125798745,0.0954301739665233,0.211508176187175,FALSE,"ns","interaction_LRT_any",4.69872092315887,"map00230;map00250;map01100","Adenylsucc_synt;MFS_1","6.3.4.4"
"Mycgr3G98077","CDC7","Protein tyrosine kinase",7.16827017159483,2.57129505298765,1.22649524634279,0.0955350483856272,0.211689668090289,FALSE,"ns","interaction_LRT_any",4.69652420004132,"map04110;map04111;map04113","Pkinase","2.7.11.1"
"Mycgr3G106959","","",14.3814237195427,1.59041934900323,0.84659201726845,0.0957726836159985,0.212165177632843,FALSE,"ns","interaction_LRT_any",4.69155554874624,"","",""
"Mycgr3G40773","BNA1","Catalyzes the oxidative ring opening of 3- hydroxyanthranilate to 2-amino-3-carboxymuconate semialdehyde, which spontaneously cyclizes to quinolinate",470.861745617959,-0.600999303236371,0.307046057657417,0.0958456398467764,0.212275732888159,FALSE,"ns","interaction_LRT_any",4.69003259972999,"map00380;map01100","3-HAO","1.13.11.6"
"Mycgr3G65482","WRS1","Belongs to the class-I aminoacyl-tRNA synthetase family",304.323099008576,0.541713530707483,0.25061429236444,0.0960889984149116,0.212763545660717,FALSE,"ns","interaction_LRT_any",4.68496090030669,"map00970","tRNA-synt_1b","6.1.1.2"
"Mycgr3G68847","","Polysaccharide biosynthesis protein",642.882410699206,-0.495930274233727,0.236294552790241,0.0962473526464584,0.213062949644528,FALSE,"ns","interaction_LRT_any",4.68166762232875,"","Epimerase",""
"Mycgr3G37094","","Putative stress-responsive nuclear envelope protein",359.37174565076,-0.398440465195726,0.288052171559668,0.0964490502351738,0.213422418304224,FALSE,"ns","interaction_LRT_any",4.67748077380725,"","Ish1",""
"Mycgr3G68790","","Glycosyl hydrolase family 85",488.007894237832,-0.471637845688299,0.260739420943969,0.0964560869781933,0.213422418304224,FALSE,"ns","interaction_LRT_any",4.6773348628559,"map00511","Glyco_hydro_85","3.2.1.96"
"Mycgr3G102256","mrpl22","Belongs to the universal ribosomal protein uL22 family",206.204758144887,0.635234889195062,0.30198131132157,0.0965585686573468,0.213546555899497,FALSE,"ns","interaction_LRT_any",4.67521105130498,"","Ribosomal_L22",""
"Mycgr3G70050","PAM16","Pam16",249.923272820407,0.194110330549247,0.233794711085896,0.0965388356263804,0.213546555899497,FALSE,"ns","interaction_LRT_any",4.675619819742,"","Pam16",""
"Mycgr3G50542","","OPT oligopeptide transporter protein",110.612201014342,-0.745441918009028,0.354782812117657,0.0966527840101644,0.213703598547324,FALSE,"ns","interaction_LRT_any",4.67326053734223,"","OPT",""
"Mycgr3G47131","","Amino acid permease",8.1773830655262,-1.47954313406954,1.34766319594623,0.0966999971696916,0.213756666811255,FALSE,"ns","interaction_LRT_any",4.6722838115837,"","AA_permease_2",""
"Mycgr3G45524","","Protein of unknown function (DUF1749)",136.317971826918,-0.064582642130794,0.279089704888993,0.0967662640401132,0.213800509967707,FALSE,"ns","interaction_LRT_any",4.67091371485265,"","DUF1749",""
"Mycgr3G68089","","Endonuclease that specifically degrades the RNA of RNA- DNA hybrids",85.0985910665373,0.776180496768002,0.391325576246922,0.0967487228909376,0.213800509967707,FALSE,"ns","interaction_LRT_any",4.67127629450607,"map03030","RNase_HII","3.1.26.4"
"Mycgr3G109735","","Oxidoreductase family, NAD-binding Rossmann fold",303.071967159498,-0.419048839740746,0.229974474390233,0.0968210023433674,0.213870139261231,FALSE,"ns","interaction_LRT_any",4.6697826837526,"","GFO_IDH_MocA",""
"Mycgr3G56770","","Sucrase ferredoxin domain-containing protein",500.500601322516,0.382764945854326,0.187937511140031,0.0968522104217756,0.213887771168857,FALSE,"ns","interaction_LRT_any",4.66913813248539,"","DUF4129",""
"Mycgr3G59391","DUT1","dUTPase",431.466283763122,0.470612145386916,0.262353916388247,0.0970824629602887,0.21434485768432,FALSE,"ns","interaction_LRT_any",4.66438905605287,"map00240;map00983;map01100","dUTPase","3.6.1.23"
"Mycgr3G82188",NA,NA,108.4515104968,0.676569689989177,0.376956880717111,0.0971231295116614,0.214383245367423,FALSE,"ns","interaction_LRT_any",4.66355145809393,NA,NA,NA
"Mycgr3G28152","","DUF1767",30.8087620480933,-1.04715949029984,0.565664277090872,0.0971897096042275,0.214478800801661,FALSE,"ns","interaction_LRT_any",4.6621808827789,"map03460","RMI1_N",""
"Mycgr3G38541","","MYND finger",23.6997446900926,1.64242980761176,0.767521306633092,0.0972204582679057,0.214495256394141,FALSE,"ns","interaction_LRT_any",4.6615482273109,"","zf-MYND",""
"Mycgr3G111231",NA,NA,11.6318684323847,0.816514933679829,1.07180525147767,0.0972544461012334,0.214518848897307,FALSE,"ns","interaction_LRT_any",4.66084915852804,NA,NA,NA
"Mycgr3G108068","kapC","bZIP transcription factor",160.974188423964,0.651687254520428,0.303205757717983,0.0973505025482228,0.214679305068626,FALSE,"ns","interaction_LRT_any",4.65887476978907,"","bZIP_1",""
"Mycgr3G66000","","Flavin containing amine oxidoreductase",205.454401770995,0.33610644666195,0.302679754960491,0.0973751623656621,0.214682276807609,FALSE,"ns","interaction_LRT_any",4.65836821473209,"","Amino_oxidase",""
"Mycgr3G47972","","Cytochrome P450",73.5264004880152,-0.83027569637363,0.56209888708304,0.0974861559645753,0.214875540995159,FALSE,"ns","interaction_LRT_any",4.65608980233361,"","p450",""
"Mycgr3G107684","","Alpha/beta hydrolase family",7400.36850368034,-0.408522067114566,0.226909442968875,0.0975620121586749,0.214888485997883,FALSE,"ns","interaction_LRT_any",4.65453416202888,"","Abhydrolase_3",""
"Mycgr3G47875","","Common central domain of tyrosinase",380.21213857235,0.80375762889416,0.393043217215984,0.0975620327893528,0.214888485997883,FALSE,"ns","interaction_LRT_any",4.65453373910452,"map00350;map00950;map00965;map01100;map01110;map04916","Tyrosinase","1.14.18.1"
"Mycgr3G65640","DUS3","Catalyzes the synthesis of dihydrouridine, a modified base found in the D-loop of most tRNAs. Specifically modifies U47 in cytoplasmic tRNAs",159.10963639571,0.536701105787899,0.347892636410717,0.0975250971767773,0.214888485997883,FALSE,"ns","interaction_LRT_any",4.65529105432103,"","Dus","1.3.1.89"
"Mycgr3G73661","","acyl-CoA thioesterase II",70.1001133378687,-0.352642600201668,0.441888315773466,0.0976671605159301,0.215068599041416,FALSE,"ns","interaction_LRT_any",4.65237980433773,"","4HBT_3",""
