gene,enzyme_name,enzyme_id,rxn_id,EC,parameter,ident,identifiable_from_growth,refined,top_descriptor
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1),P31119,2AGPGAT141No1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (octadecanoate),P0AGG2,FACOAE180No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)",P07000,LPLIPAL2ATG140No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)",P07000,LPLIPAL2ATG141No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)",P07000,LPLIPAL2ATG160No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)",P07000,LPLIPAL2ATG180No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)",P07000,LPLIPAL2ATG161No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)",P07000,LPLIPAL2ATG181No1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (decanoate),P0AGG2,FACOAE100No1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (octanoate),P0AGG2,FACOAE80No1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (hexanoate),P0AGG2,FACOAE60No1,,kcat_i,0.0,False,False,rmax
clsA,"Cardiolipin synthase (periplasmic, n-C18:0)",P0A6H8,CLPNS180ppNo1,,kcat_i,0.0,False,False,rmax
,"Cardiolipin synthase (periplasmic, n-C18:0)",P0AA84,CLPNS180ppNo2,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C12:0) (periplasm)",P0A921,PLIPA1E120ppNo1,,kcat_i,0.0,False,False,rmax
clsA,"Cardiolipin synthase (periplasmic, n-C18:1)",P0A6H8,CLPNS181ppNo1,,kcat_i,0.0,False,False,rmax
,"Cardiolipin synthase (periplasmic, n-C18:1)",P0AA84,CLPNS181ppNo2,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)",P60752,PG161abcppNo1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)",P60752,PGP120abcppNo1,,kcat_i,0.0,False,False,rmax
fabB,3-oxoacyl-[acyl-carrier-protein] synthase (n-C14:1),P0A953,3OAS141No1,,kcat_i,0.0,False,False,rmax
fabG,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1),P0AEK2,3OAR121No1,,kcat_i,0.0,False,False,rmax
cfa,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",P0A9H7,CFAS160GNo1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)",P60752,PGP161abcppNo1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",P60752,PGP181abcppNo1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",P60752,PA120abcppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C12:0) (periplasm)",P0A921,PLIPA1G120ppNo1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (tetradecenoate),P0AGG2,FACOAE141No1,,kcat_i,0.0,False,False,rmax
,"Cardiolipin synthase (periplasmic, n-C12:0)",P0AA84,CLPNS120ppNo1,,kcat_i,0.0,False,False,rmax
clsA,"Cardiolipin synthase (periplasmic, n-C12:0)",P0A6H8,CLPNS120ppNo2,,kcat_i,0.0,False,False,rmax
lnt;lpp,"Apolipoprotein N-acyltransferase (phosphatidylethanolamine, periplasm)",P23930,ALPATE160ppNo1,,kcat_i,0.0,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (hexadecenoate),P0AGG2,FACOAE161No1,,kcat_i,0.0009246261973054,False,False,rmax
lnt;lpp,"Apolipoprotein N-acyltransferase (phosphatidylglycerol, periplasm)",P23930,ALPATG160ppNo1,,kcat_i,0.0,False,False,rmax
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C12:0),P31119,2AGPGAT120No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)",P07000,LPLIPAL2ATE120No1,,kcat_i,0.0,False,False,rmax
,D-alanine-D-alanine dipeptidase,P77790,ALAALADNo1,,kcat_i,0.0,False,False,rmax
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:0),P31119,2AGPEAT180No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)",P07000,LPLIPAL2ATE140No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)",P07000,LPLIPAL2ATE160No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)",P07000,LPLIPAL2ATE180No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)",P07000,LPLIPAL2ATE141No1,,kcat_i,0.0,False,False,rmax
aas,2-acyl-glycerophospho-ethanolamine acyltransferase (n-C18:1),P31119,2AGPEAT181No1,,kcat_i,0.0,False,False,rmax
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0),P31119,2AGPGAT140No1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C18:1) (periplasm)",P0A921,PLIPA1E181ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",P0A921,PLIPA1G180ppNo1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)",P07000,LPLIPAL2ATE161No1,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)",P07000,LPLIPAL2ATE181No1,,kcat_i,0.0,False,False,rmax
,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),P38135,FACOAL141t2ppNo1,,kcat_i,0.0,False,False,rmax
fadD,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),P69451,FACOAL141t2ppNo2,,kcat_i,0.0,False,False,rmax
fadD,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),P69451,FACOAL161t2ppNo1,,kcat_i,0.0,False,False,rmax
,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),P38135,FACOAL161t2ppNo2,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",P60752,PA160abcppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",P0A921,PLIPA1G181ppNo1,,kcat_i,0.0,False,False,rmax
ugpB,Sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm),P0AG80,G3PEabcppNo1,,kcat_i,0.0,False,False,rmax
ugpB,Sn-glycerol-3-phosphocholine transport via ABC system (periplasm),P0AG80,G3PCabcppNo1,,kcat_i,0.0,False,False,rmax
aas,2-acyl-glycerophospho-glycerol acyltransferase (n-C16:1),P31119,2AGPGAT161No1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidate transport via ABC system (n-C18:1, periplasm)",P60752,PA181abcppNo1,,kcat_i,0.0,False,False,rmax
pepB,Aminopeptidase (pro-gly),P37095,AMPTASEPGNo1,,kcat_i,0.0,False,False,rmax
pepN,Aminopeptidase (pro-gly),P04825,AMPTASEPGNo2,,kcat_i,0.0,False,False,rmax
pepA,Aminopeptidase (pro-gly),P68767,AMPTASEPGNo3,,kcat_i,0.0,False,False,rmax
pepD,Aminopeptidase (pro-gly),P15288,AMPTASEPGNo4,,kcat_i,0.0,False,False,rmax
purB,Adenylsuccinate lyase,P0AB89,ADSL1rNo1,,kcat_i,0.0,False,False,rmax
gsiA;gsiB,Reduced glutathione via ABC system (periplasm),P75796,GTHRDabcppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",P18200,PGPP140ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)",P0A924,PGPP140ppNo2,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",P18200,PGPP141ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:1)",P0A924,PGPP141ppNo2,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",P18200,PGPP160ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C16:0)",P0A924,PGPP160ppNo2,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",P18200,PGPP180ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidylglycerol phosphate phosphatase (periplasm, n-C18:0)",P0A924,PGPP180ppNo2,,kcat_i,0.0,False,False,rmax
dsdA,D-serine deaminase,P00926,SERD_DNo1,,kcat_i,0.0,False,False,rmax
purH,Phosphoribosylaminoimidazolecarboxamide formyltransferase,P15639,AICARTNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylethanolamine, n-C18:0) (periplasm)",P0A921,PLIPA1E180ppNo1,,kcat_i,0.0,False,False,rmax
fre,Flavin reductase (NAD),P0AEN1,FLVRxNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C14:0) (periplasm)",P0A921,PLIPA1G140ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",P0A921,PLIPA1G161ppNo1,,kcat_i,0.0,False,False,rmax
,"Cardiolipin synthase (periplasmic, n-C16:0)",P0AA84,CLPNS160ppNo1,,kcat_i,0.0,False,False,rmax
clsA,"Cardiolipin synthase (periplasmic, n-C16:0)",P0A6H8,CLPNS160ppNo2,,kcat_i,0.0,False,False,rmax
clsA,"Cardiolipin synthase (periplasmic, n-C16:1)",P0A6H8,CLPNS161ppNo1,,kcat_i,0.0,False,False,rmax
,"Cardiolipin synthase (periplasmic, n-C16:1)",P0AA84,CLPNS161ppNo2,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)",P60752,PG160abcppNo1,,kcat_i,0.0,False,False,rmax
manX;manY;manZ;ptsH;ptsI,Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm),P08839,FRUpts2ppNo1,,kcat_i,0.0,False,False,rmax
msbA,"Phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)",P60752,PGP140abcppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C12:0)",P0A924,PAPA120ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C14:0)",P0A924,PAPA140ppNo1,,kcat_i,0.0,False,False,rmax
puuB,Gamma glutamyl putrescine oxidase,P37906,GGPTRCONo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C14:1)",P0A924,PAPA141ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C16:0)",P0A924,PAPA160ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C16:1)",P0A924,PAPA161ppNo1,,kcat_i,0.0,False,False,rmax
,"Phosphatidate phosphatase (periplasmic, n-C18:0)",P0A924,PAPA180ppNo1,,kcat_i,0.0,False,False,rmax
,Hydroxypyruvate isomerase,P30147,HPYRINo1,,kcat_i,0.0,False,False,rmax
hyaB,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAM1,HYD1ppNo1,,kcat_i,0.0,False,False,rmax
hybC,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAJ8,HYD1ppNo2,,kcat_i,0.0,False,False,rmax
,Hydrogenase (ubiquinone-8: 2 protons) (periplasm),P0AAK1,HYD1ppNo3,,kcat_i,0.0,False,False,rmax
wzzE,Enterobacterial common antigen polymerase (periplasm),P0AG00,ECAP3ppNo1,,kcat_i,0.0,False,False,rmax
,Triphosphoribosyl-dephospho-CoA synthase,P77231,TPRDCOASNo1,,kcat_i,0.0,False,False,rmax
manX;manY;manZ;ptsH;ptsI,D-glucosamine transport via PEP:Pyr PTS (periplasm),P08839,GAMptsppNo1,,kcat_i,0.0,False,False,rmax
,FMN reductase,P80644,FMNRxNo1,,kcat_i,0.0,False,False,rmax
fre,FMN reductase,P0AEN1,FMNRxNo2,,kcat_i,0.0,False,False,rmax
entE,"2,3-dihydroxybenzoate adenylate synthase",P10378,DHBSNo1,,kcat_i,0.0,False,False,rmax
bcp;trxA,Hydrogen peroxide reductase (thioredoxin),P0AA25,THIORDXiNo1,,kcat_i,0.0,False,False,rmax
btuE,Hydrogen peroxide reductase (thioredoxin),P06610,THIORDXiNo2,,kcat_i,0.0,False,False,rmax
bcp;trxC,Hydrogen peroxide reductase (thioredoxin),P0AGG4,THIORDXiNo3,,kcat_i,0.0,False,False,rmax
hemG,Protoporphyrinogen oxidase (anaerobic),P0ACB4,PPPGO3No1,,kcat_i,0.0,False,False,rmax
pfkA,Phosphofructokinase,P0A796,PFKNo1,,kcat_i,0.0,False,False,rmax
pfkB,Phosphofructokinase,P06999,PFKNo2,,kcat_i,0.0,False,False,rmax
pdxH,Pyridoxine 5'-phosphate oxidase,P0AFI7,PDX5POiNo1,,kcat_i,0.0,False,False,rmax
dacA,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P0AEB2,MDDCP1ppNo1,,kcat_i,0.0,False,False,rmax
dacB,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P24228,MDDCP1ppNo2,,kcat_i,0.0,False,False,rmax
dacC,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P08506,MDDCP1ppNo3,,kcat_i,0.0,False,False,rmax
,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P33013,MDDCP1ppNo4,,kcat_i,0.0,False,False,rmax
ampH,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P0AD70,MDDCP1ppNo5,,kcat_i,0.0,False,False,rmax
,"Murein D,D-carboxypeptidase (murein5px4p) (periplasm)",P77619,MDDCP1ppNo6,,kcat_i,0.0,False,False,rmax
uxaC,Glucuronate isomerase (D-galacturonate),P0A8G3,GUI2No1,,kcat_i,0.0,False,False,rmax
ubiE,2-Octaprenyl-6-methoxy-benzoquinol methylase,P0A887,OMBZLMNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A1 (phosphatidate, n-C18:1) (periplasm)",P0A921,PLIPA1A181ppNo1,,kcat_i,0.0,False,False,rmax
gpmA,Phosphoglycerate mutase,P62707,PGMNo1,,kcat_i,0.0,False,False,rmax
gpmI,Phosphoglycerate mutase,P37689,PGMNo2,,kcat_i,0.0,False,False,rmax
,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)",P07000,LPLIPAL2A141No1,,kcat_i,0.0,False,False,rmax
cyoA;cyoB,Cytochrome oxidase bo3 (ubiquinol-8: 4 protons) (periplasm),P0ABI8,CYTBO3_4ppNo1,,kcat_i,0.0,False,False,rmax
glxK,Glycerate kinase,P77364,GLYCKNo1,,kcat_i,0.0,False,False,rmax
,Maltodextrin glucosidase (maltoheptaose),P21517,MLTG5No1,,kcat_i,0.0,False,False,rmax
ugpQ,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),P10908,GPDDA3No1,,kcat_i,0.0,False,False,rmax
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C14:1),P0AEK4,EAR141xNo1,,kcat_i,0.0,False,False,rmax
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:1),P0AEK4,EAR181xNo1,,kcat_i,0.0,False,False,rmax
tpiA,Triose-phosphate isomerase,P0A858,TPINo1,,kcat_i,0.0,False,False,rmax
fabI,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:1),P0AEK4,EAR181yNo1,,kcat_i,0.0,False,False,rmax
acpP;plsB,Glycerol-3-phosphate acyltransferase (C14:1),P0A6A8,G3PAT141No1,,kcat_i,0.0,False,False,rmax
yigL,2 deoxyglucose 6 phosphatase,P27848,2DOXG6PPNo1,,kcat_i,0.0,False,False,rmax
hxpB,2 deoxyglucose 6 phosphatase,P77247,2DOXG6PPNo2,,kcat_i,0.0,False,False,rmax
hxpA,2 deoxyglucose 6 phosphatase,P77625,2DOXG6PPNo3,,kcat_i,0.0,False,False,rmax
,2 deoxyglucose 6 phosphatase,P46891,2DOXG6PPNo4,,kcat_i,0.0,False,False,rmax
nagZ,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl beta -1,4-N-acetylglucosaminidase",P75949,AGMHNo1,,kcat_i,0.0,False,False,rmax
acpP;plsB,Glycerol-3-phosphate acyltransferase (C18:1),P0A6A8,G3PAT181No1,,kcat_i,0.0,False,False,rmax
,CDP-diacylglycerol synthetase (n-C14:0),P0ABG1,DASYN140No1,,kcat_i,0.0,False,False,rmax
,Murein polymerizing transglycosylase,P0ABG4,MPTGNo1,,kcat_i,0.0,False,False,rmax
mrcA,Murein polymerizing transglycosylase,P0ABG4,MPTGNo2,,kcat_i,0.0,False,False,rmax
,Murein polymerizing transglycosylase,P0ABG4,MPTGNo3,,kcat_i,0.0,False,False,rmax
mrcB,Murein polymerizing transglycosylase,P0ABG4,MPTGNo4,,kcat_i,0.0001768930216893,False,False,rmax
,CDP-diacylglycerol synthetase (n-C18:0),P0ABG1,DASYN180No1,,kcat_i,0.0,False,False,rmax
mrcB,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No1,,kcat_i,0.0,False,False,rmax
,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No2,,kcat_i,0.0,False,False,rmax
mrcA,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No3,,kcat_i,0.0,False,False,rmax
,Murein polymerizing transglycosylase 2 (three linked units),P0ABG4,MPTG2No4,,kcat_i,0.0,False,False,rmax
,CDP-diacylglycerol synthetase (n-C14:1),P0ABG1,DASYN141No1,,kcat_i,0.0,False,False,rmax
rpiA,Ribose-5-phosphate isomerase,P0A7Z0,RPINo1,,kcat_i,0.0,False,False,rmax
,Ribose-5-phosphate isomerase,P37351,RPINo2,,kcat_i,8.230209019360387e-06,False,False,rmax
ftsI;mrcA;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02918,MCTP1AppNo1,,kcat_i,0.0118547806163616,False,True,rmax
ftsI;mrcB;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02919,MCTP1AppNo2,,kcat_i,0.0,False,False,rmax
ftsI;mrcA;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02918,MCTP2AppNo1,,kcat_i,0.0,False,False,rmax
ftsI;mrcB;mrdA,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),P02919,MCTP2AppNo2,,kcat_i,0.0,False,False,rmax
cdh,CDP-Diacylglycerol pyrophostatase (n-C16:0),P06282,CDAPPA160No1,,kcat_i,0.0,False,False,rmax
cdh,CDP-Diacylglycerol pyrophostatase (n-C14:1),P06282,CDAPPA141No1,,kcat_i,0.0,False,False,rmax
ynhG,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),P76193,MCTP1BppNo1,,kcat_i,0.0,False,False,rmax
ycbB,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),P22525,MCTP1BppNo2,,kcat_i,0.0,False,False,rmax
pdxB,Erythronate 4-phosphate (4per) dehydrogenase,P05459,PERDNo1,,kcat_i,0.0,False,False,rmax
,Phosphatidylglycerol synthase (n-C14:1),P0ABF8,PGSA141No1,,kcat_i,0.0,False,False,rmax
mtnN,5'-deoxyadenosine nuclosidase,P0AF12,5DOANNo1,,kcat_i,6.307522972880818e-05,False,False,rmax
yeiG,S-Formylglutathione hydralase,P33018,SFGTHiNo1,,kcat_i,0.0,False,False,rmax
frmB,S-Formylglutathione hydralase,P51025,SFGTHiNo2,,kcat_i,0.0,False,False,rmax
pdxK,Pyridoxamine kinase,P40191,PYDAMKNo1,,kcat_i,0.0,False,False,rmax
msbA,KDO(2)-lipid IV A transport via ABC system (periplasm),P60752,K2L4AabcppNo1,,kcat_i,9.790390319263196e-05,False,False,rmax
tesB,Fatty-acid-CoA thioesterase (dodecanoate),P0AGG2,FACOAE120No1,,kcat_i,0.0004783558192563,False,False,rmax
fabG,3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0),P0AEK2,3OAR120No1,,kcat_i,0.0,False,False,rmax
fabA,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),P0A6Q3,3HAD80No1,,kcat_i,0.0,False,False,rmax
fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0),P0A6Q6,3HAD80No2,,kcat_i,0.0,False,False,rmax
fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),P0A6Q6,3HAD120No1,,kcat_i,0.0,False,False,rmax
fabA,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0),P0A6Q3,3HAD120No2,,kcat_i,0.0,False,False,rmax
dsbC,DsbC:glutathione thiotransferase,P0AEG6,DSBCGTNo1,,kcat_i,0.0,False,False,rmax
fabI,Enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0),P0AEK4,EAR180xNo1,,kcat_i,0.0,False,False,rmax
fabI,Enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C18:0),P0AEK4,EAR180yNo1,,kcat_i,0.0,False,False,rmax
plsC,1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0),P26647,AGPAT120No1,,kcat_i,0.0,False,False,rmax
menA,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",P32166,DHNAOT4No1,,kcat_i,0.0,False,False,rmax
thiC,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase,P30136,AMPMS2No1,,kcat_i,0.0,False,False,rmax
gldA,Aldose reductase (acetol),P0A9S5,ALR4xNo1,,kcat_i,0.0,False,False,rmax
,Phosphatidylglycerol phosphate phosphatase (n-C14:0),P18200,PGPP120No1,,kcat_i,0.0,False,False,rmax
,Phosphatidylglycerol phosphate phosphatase (n-C14:0),P0A924,PGPP120No2,,kcat_i,0.0,False,False,rmax
,Diacylglycerol kinase (n-C12:0),P0ABN1,DAGK120No1,,kcat_i,0.0,False,False,rmax
pssA,Phosphatidylserine syntase (n-C18:0),P23830,PSSA180No1,,kcat_i,0.0,False,False,rmax
pssA,Phosphatidylserine syntase (n-C16:1),P23830,PSSA161No1,,kcat_i,0.0002877247714066,False,False,rmax
pssA,Phosphatidylserine syntase (n-C14:1),P23830,PSSA141No1,,kcat_i,0.0,False,False,rmax
psd,Phosphatidylserine decarboxylase (n-C16:0),P0A8K1,PSD160No1,,kcat_i,0.0001828791237353,False,False,rmax
psd,Phosphatidylserine decarboxylase (n-C16:1),P0A8K1,PSD161No1,,kcat_i,0.0002155494156866,False,False,rmax
psd,Phosphatidylserine decarboxylase (n-C18:0),P0A8K1,PSD180No1,,kcat_i,0.0,False,False,rmax
msbA,Core oligosaccharide lipid A transport via ABC system (periplasm),P60752,COLIPAabcppNo1,,kcat_i,0.0,False,False,rmax
tesA,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)",P0ADA1,LPLIPAL1G141ppNo1,,kcat_i,0.0,False,False,rmax
tesA,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)",P0ADA1,LPLIPAL1G180ppNo1,,kcat_i,0.0,False,False,rmax
tesA,"Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)",P0ADA1,LPLIPAL1G181ppNo1,,kcat_i,0.0,False,False,rmax
acnB,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",P36683,ACONTbNo1,,kcat_i,0.0,False,False,rmax
acnA,"Aconitase (half-reaction B, Isocitrate hydro-lyase)",P25516,ACONTbNo2,,kcat_i,0.0,False,False,rmax
malP,Glycogen phosphorylase,P00490,GLCP2No1,,kcat_i,0.0,False,False,rmax
glgP,Glycogen phosphorylase,P0AC86,GLCP2No2,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidate, n-C14:0) (periplasm)",P0A921,PLIPA2A140ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidate, n-C14:1) (periplasm)",P0A921,PLIPA2A141ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidate, n-C18:0) (periplasm)",P0A921,PLIPA2A180ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidylethanolamine, n-C14:1) (periplasm)",P0A921,PLIPA2E141ppNo1,,kcat_i,0.0,False,False,rmax
fhuC,Ferric-dicitrate transport via ABC system (periplasm),P06972,FE3HOXabcppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidylethanolamine, n-C18:1) (periplasm)",P0A921,PLIPA2E181ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidylglycerol, n-C14:0) (periplasm)",P0A921,PLIPA2G140ppNo1,,kcat_i,0.0,False,False,rmax
fabA,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1),P0A6Q3,3HAD161No1,,kcat_i,0.0,False,False,rmax
fabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1),P0A6Q6,3HAD161No2,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidylglycerol, n-C16:0) (periplasm)",P0A921,PLIPA2G160ppNo1,,kcat_i,0.0,False,False,rmax
pldA,"Phospholipase A2 (phosphatidylglycerol, n-C18:1) (periplasm)",P0A921,PLIPA2G181ppNo1,,kcat_i,0.0,False,False,rmax
sdhA;sdhB,Succinate dehydrogenase (irreversible),P07014,SUCDiNo1,,kcat_i,0.0,False,True,rmax
cysI;cysJ,FAD reductase,P17846,FADRx2No1,,kcat_i,0.0140691609488015,False,True,rmax
tesA,"Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)",P0ADA1,LPLIPAL1E141ppNo1,,kcat_i,0.0,False,False,rmax
gldA,D-Lactaldehyde:NAD+ 1-oxidoreductase,P0A9S5,LALDO2xNo1,,kcat_i,0.0,False,False,rmax
