EFMGRG_id_original,Mycgr3G_id,match_confidence
Mycgr3G71018,Mycgr3G71018,unique
Mycgr3G71033,Mycgr3G71033,unique
Mycgr3G71045,Mycgr3G71045,unique
Mycgr3G71048,Mycgr3G71048,unique
Mycgr3G71051,Mycgr3G71051,unique
Mycgr3G71056,Mycgr3G71056,unique
Mycgr3G71062,Mycgr3G71062,unique
Mycgr3G71065,Mycgr3G71065,unique
Mycgr3G71071,Mycgr3G71071,unique
Mycgr3G71081,Mycgr3G71081,unique
Mycgr3G71099,Mycgr3G71099,unique
Mycgr3G71103,Mycgr3G71103,unique
Mycgr3G71110,Mycgr3G71110,unique
Mycgr3G71113,Mycgr3G71113,unique
Mycgr3G71117,Mycgr3G71117,unique
Mycgr3G71123,Mycgr3G71123,unique
Mycgr3G71128,Mycgr3G71128,unique
Mycgr3G71139,Mycgr3G71139,unique
Mycgr3G71140,Mycgr3G71140,unique
Mycgr3G71143,Mycgr3G71143,unique
Mycgr3G71147,Mycgr3G71147,unique
Mycgr3G71165,Mycgr3G71165,unique
Mycgr3G71170,Mycgr3G71170,unique
Mycgr3G71171,Mycgr3G71171,unique
Mycgr3G71174,Mycgr3G71174,unique
Mycgr3G71181,Mycgr3G71181,unique
Mycgr3G71190,Mycgr3G71190,unique
Mycgr3G71192,Mycgr3G71192,unique
Mycgr3G71198,Mycgr3G71198,unique
Mycgr3G71206,Mycgr3G71206,unique
Mycgr3G71209,Mycgr3G71209,unique
Mycgr3G71215,Mycgr3G71215,unique
Mycgr3G71216,Mycgr3G71216,unique
Mycgr3G71222,Mycgr3G71222,unique
Mycgr3G71228,Mycgr3G71228,unique
Mycgr3G71233,Mycgr3G71233,unique
Mycgr3G71244,Mycgr3G71244,unique
Mycgr3G71246,Mycgr3G71246,unique
Mycgr3G71261,Mycgr3G71261,unique
Mycgr3G71265,Mycgr3G71265,unique
Mycgr3G71278,Mycgr3G71278,unique
Mycgr3G71284,Mycgr3G71284,unique
Mycgr3G71297,Mycgr3G71297,unique
Mycgr3G71299,Mycgr3G71299,unique
Mycgr3G71301,Mycgr3G71301,unique
Mycgr3G71330,Mycgr3G71330,unique
Mycgr3G71332,Mycgr3G71332,unique
Mycgr3G71341,Mycgr3G71341,unique
Mycgr3G71344,Mycgr3G71344,unique
Mycgr3G71347,Mycgr3G71347,unique
Mycgr3G71354,Mycgr3G71354,unique
Mycgr3G71358,Mycgr3G71358,unique
Mycgr3G71361,Mycgr3G71361,unique
Mycgr3G71363,Mycgr3G71363,unique
Mycgr3G71372,Mycgr3G71372,unique
Mycgr3G71375,Mycgr3G71375,unique
Mycgr3G71377,Mycgr3G71377,unique
Mycgr3G71382,Mycgr3G71382,unique
Mycgr3G71387,Mycgr3G71387,unique
Mycgr3G71401,Mycgr3G71401,unique
Mycgr3G71407,Mycgr3G71407,unique
Mycgr3G71411,Mycgr3G71411,unique
Mycgr3G71416,Mycgr3G71416,unique
Mycgr3G71417,Mycgr3G71417,unique
Mycgr3G71420,Mycgr3G71420,unique
Mycgr3G71423,Mycgr3G71423,unique
Mycgr3G71432,Mycgr3G71432,unique
Mycgr3G71439,Mycgr3G71439,unique
Mycgr3G71444,Mycgr3G71444,unique
Mycgr3G71450,Mycgr3G71450,unique
Mycgr3G71451,Mycgr3G71451,unique
Mycgr3G71455,Mycgr3G71455,unique
Mycgr3G71466,Mycgr3G71466,unique
Mycgr3G71474,Mycgr3G71474,unique
Mycgr3G71479,Mycgr3G71479,unique
Mycgr3G71484,Mycgr3G71484,unique
Mycgr3G71493,Mycgr3G71493,unique
Mycgr3G71496,Mycgr3G71496,unique
Mycgr3G71498,Mycgr3G71498,unique
Mycgr3G71504,Mycgr3G71504,unique
Mycgr3G71508,Mycgr3G71508,unique
Mycgr3G71522,Mycgr3G71522,unique
Mycgr3G71524,Mycgr3G71524,unique
Mycgr3G71532,Mycgr3G71532,unique
Mycgr3G71535,Mycgr3G71535,unique
Mycgr3G71536,Mycgr3G71536,unique
Mycgr3G71542,Mycgr3G71542,unique
Mycgr3G71559,Mycgr3G71559,unique
Mycgr3G71564,Mycgr3G71564,unique
Mycgr3G71585,Mycgr3G71585,unique
Mycgr3G71618,Mycgr3G71618,unique
Mycgr3G71621,Mycgr3G71621,unique
Mycgr3G71623,Mycgr3G71623,unique
Mycgr3G71649,Mycgr3G71649,unique
Mycgr3G71651,Mycgr3G71651,unique
Mycgr3G71654,Mycgr3G71654,unique
Mycgr3G71656,Mycgr3G71656,unique
Mycgr3G71659,Mycgr3G71659,unique
Mycgr3G71664,Mycgr3G71664,unique
Mycgr3G71669,Mycgr3G71669,unique
Mycgr3G71676,Mycgr3G71676,unique
Mycgr3G71679,Mycgr3G71679,unique
Mycgr3G71681,Mycgr3G71681,unique
Mycgr3G71695,Mycgr3G71695,unique
Mycgr3G71704,Mycgr3G71704,unique
Mycgr3G71724,Mycgr3G71724,unique
Mycgr3G71726,Mycgr3G71726,unique
Mycgr3G71733,Mycgr3G71733,unique
Mycgr3G71742,Mycgr3G71742,unique
Mycgr3G71753,Mycgr3G71753,unique
Mycgr3G71756,Mycgr3G71756,unique
Mycgr3G71772,Mycgr3G71772,unique
Mycgr3G71784,Mycgr3G71784,unique
Mycgr3G71789,Mycgr3G71789,unique
Mycgr3G71790,Mycgr3G71790,unique
Mycgr3G71795,Mycgr3G71795,unique
Mycgr3G71809,Mycgr3G71809,unique
Mycgr3G71822,Mycgr3G71822,unique
Mycgr3G71826,Mycgr3G71826,unique
Mycgr3G71829,Mycgr3G71829,unique
Mycgr3G71838,Mycgr3G71838,unique
Mycgr3G71853,Mycgr3G71853,unique
Mycgr3G71863,Mycgr3G71863,unique
Mycgr3G71864,Mycgr3G71864,unique
Mycgr3G71866,Mycgr3G71866,unique
Mycgr3G71868,Mycgr3G71868,unique
Mycgr3G71874,Mycgr3G71874,unique
Mycgr3G71881,Mycgr3G71881,unique
Mycgr3G71889,Mycgr3G71889,unique
Mycgr3G71895,Mycgr3G71895,unique
Mycgr3G71900,Mycgr3G71900,unique
Mycgr3G71906,Mycgr3G71906,unique
Mycgr3G71908,Mycgr3G71908,unique
Mycgr3G71911,Mycgr3G71911,unique
Mycgr3G71918,Mycgr3G71918,unique
Mycgr3G71923,Mycgr3G71923,unique
Mycgr3G71932,Mycgr3G71932,unique
Mycgr3G71948,Mycgr3G71948,unique
Mycgr3G71957,Mycgr3G71957,unique
Mycgr3G71986,Mycgr3G71986,unique
Mycgr3G71994,Mycgr3G71994,unique
Mycgr3G72002,Mycgr3G72002,unique
Mycgr3G72003,Mycgr3G72003,unique
Mycgr3G72009,Mycgr3G72009,unique
Mycgr3G72012,Mycgr3G72012,unique
Mycgr3G72016,Mycgr3G72016,unique
Mycgr3G72020,Mycgr3G72020,unique
Mycgr3G72023,Mycgr3G72023,unique
Mycgr3G72031,Mycgr3G72031,unique
Mycgr3G72036,Mycgr3G72036,unique
Mycgr3G72043,Mycgr3G72043,unique
Mycgr3G72047,Mycgr3G72047,unique
Mycgr3G72053,Mycgr3G72053,unique
Mycgr3G72054,Mycgr3G72054,unique
Mycgr3G72059,Mycgr3G72059,unique
Mycgr3G72064,Mycgr3G72064,unique
Mycgr3G72103,Mycgr3G72103,unique
Mycgr3G72117,Mycgr3G72117,unique
Mycgr3G72122,Mycgr3G72122,unique
Mycgr3G72125,Mycgr3G72125,unique
Mycgr3G72130,Mycgr3G72130,unique
Mycgr3G72131,Mycgr3G72131,unique
Mycgr3G72138,Mycgr3G72138,unique
Mycgr3G72141,Mycgr3G72141,unique
Mycgr3G72169,Mycgr3G72169,unique
Mycgr3G72191,Mycgr3G72191,unique
Mycgr3G72205,Mycgr3G72205,unique
Mycgr3G72208,Mycgr3G72208,unique
Mycgr3G72213,Mycgr3G72213,unique
Mycgr3G72224,Mycgr3G72224,unique
Mycgr3G72236,Mycgr3G72236,unique
Mycgr3G72239,Mycgr3G72239,unique
Mycgr3G72248,Mycgr3G72248,unique
Mycgr3G72251,Mycgr3G72251,unique
Mycgr3G72253,Mycgr3G72253,unique
Mycgr3G72258,Mycgr3G72258,unique
Mycgr3G72261,Mycgr3G72261,unique
Mycgr3G72265,Mycgr3G72265,unique
Mycgr3G72272,Mycgr3G72272,unique
Mycgr3G72281,Mycgr3G72281,unique
Mycgr3G72288,Mycgr3G72288,unique
Mycgr3G72302,Mycgr3G72302,unique
Mycgr3G72303,Mycgr3G72303,unique
Mycgr3G72326,Mycgr3G72326,unique
Mycgr3G72330,Mycgr3G72330,unique
Mycgr3G72348,Mycgr3G72348,unique
Mycgr3G72359,Mycgr3G72359,unique
Mycgr3G72378,Mycgr3G72378,unique
Mycgr3G72393,Mycgr3G72393,unique
Mycgr3G72394,Mycgr3G72394,unique
Mycgr3G72395,Mycgr3G72395,unique
Mycgr3G72396,Mycgr3G72396,unique
Mycgr3G72400,Mycgr3G72400,unique
Mycgr3G72401,Mycgr3G72401,unique
Mycgr3G72410,Mycgr3G72410,unique
Mycgr3G72416,Mycgr3G72416,unique
Mycgr3G72420,Mycgr3G72420,unique
Mycgr3G72424,Mycgr3G72424,unique
Mycgr3G72426,Mycgr3G72426,unique
Mycgr3G72443,Mycgr3G72443,unique
Mycgr3G72446,Mycgr3G72446,unique
Mycgr3G72449,Mycgr3G72449,unique
Mycgr3G72452,Mycgr3G72452,unique
Mycgr3G72460,Mycgr3G72460,unique
Mycgr3G72463,Mycgr3G72463,unique
Mycgr3G72478,Mycgr3G72478,unique
Mycgr3G72479,Mycgr3G72479,unique
Mycgr3G72489,Mycgr3G72489,unique
Mycgr3G72506,Mycgr3G72506,unique
Mycgr3G72509,Mycgr3G72509,unique
Mycgr3G72515,Mycgr3G72515,unique
Mycgr3G72523,Mycgr3G72523,unique
Mycgr3G72541,Mycgr3G72541,unique
Mycgr3G72545,Mycgr3G72545,unique
Mycgr3G72548,Mycgr3G72548,unique
Mycgr3G72554,Mycgr3G72554,unique
Mycgr3G72564,Mycgr3G72564,unique
Mycgr3G72589,Mycgr3G72589,unique
Mycgr3G72596,Mycgr3G72596,unique
Mycgr3G72602,Mycgr3G72602,unique
Mycgr3G72608,Mycgr3G72608,unique
Mycgr3G72623,Mycgr3G72623,unique
Mycgr3G72625,Mycgr3G72625,unique
Mycgr3G72630,Mycgr3G72630,unique
Mycgr3G72632,Mycgr3G72632,unique
Mycgr3G72635,Mycgr3G72635,unique
Mycgr3G72642,Mycgr3G72642,unique
Mycgr3G72646,Mycgr3G72646,unique
Mycgr3G72657,Mycgr3G72657,unique
Mycgr3G72659,Mycgr3G72659,unique
Mycgr3G72662,Mycgr3G72662,unique
Mycgr3G72668,Mycgr3G72668,unique
Mycgr3G72674,Mycgr3G72674,unique
Mycgr3G72679,Mycgr3G72679,unique
Mycgr3G72682,Mycgr3G72682,unique
Mycgr3G72695,Mycgr3G72695,unique
Mycgr3G72701,Mycgr3G72701,unique
Mycgr3G72704,Mycgr3G72704,unique
Mycgr3G72709,Mycgr3G72709,unique
Mycgr3G72713,Mycgr3G72713,unique
Mycgr3G72725,Mycgr3G72725,unique
Mycgr3G72728,Mycgr3G72728,unique
Mycgr3G72733,Mycgr3G72733,unique
Mycgr3G72759,Mycgr3G72759,unique
Mycgr3G72768,Mycgr3G72768,unique
Mycgr3G72776,Mycgr3G72776,unique
Mycgr3G72790,Mycgr3G72790,unique
Mycgr3G72796,Mycgr3G72796,unique
Mycgr3G72798,Mycgr3G72798,unique
Mycgr3G72806,Mycgr3G72806,unique
Mycgr3G72810,Mycgr3G72810,unique
Mycgr3G72813,Mycgr3G72813,unique
Mycgr3G72829,Mycgr3G72829,unique
Mycgr3G72837,Mycgr3G72837,unique
Mycgr3G72843,Mycgr3G72843,unique
Mycgr3G72846,Mycgr3G72846,unique
Mycgr3G72859,Mycgr3G72859,unique
Mycgr3G72861,Mycgr3G72861,unique
Mycgr3G72868,Mycgr3G72868,unique
Mycgr3G72874,Mycgr3G72874,unique
Mycgr3G72878,Mycgr3G72878,unique
Mycgr3G72883,Mycgr3G72883,unique
Mycgr3G72887,Mycgr3G72887,unique
Mycgr3G72901,Mycgr3G72901,unique
Mycgr3G72903,Mycgr3G72903,unique
Mycgr3G72917,Mycgr3G72917,unique
Mycgr3G72918,Mycgr3G72918,unique
Mycgr3G72923,Mycgr3G72923,unique
Mycgr3G72926,Mycgr3G72926,unique
Mycgr3G72927,Mycgr3G72927,unique
Mycgr3G72944,Mycgr3G72944,unique
Mycgr3G72947,Mycgr3G72947,unique
Mycgr3G72961,Mycgr3G72961,unique
Mycgr3G72966,Mycgr3G72966,unique
Mycgr3G72972,Mycgr3G72972,unique
Mycgr3G72975,Mycgr3G72975,unique
Mycgr3G72989,Mycgr3G72989,unique
Mycgr3G72994,Mycgr3G72994,unique
Mycgr3G72999,Mycgr3G72999,unique
Mycgr3G73004,Mycgr3G73004,unique
Mycgr3G73025,Mycgr3G73025,unique
Mycgr3G73048,Mycgr3G73048,unique
Mycgr3G73051,Mycgr3G73051,unique
Mycgr3G73052,Mycgr3G73052,unique
Mycgr3G73061,Mycgr3G73061,unique
Mycgr3G73064,Mycgr3G73064,unique
Mycgr3G73067,Mycgr3G73067,unique
Mycgr3G73068,Mycgr3G73068,unique
Mycgr3G73071,Mycgr3G73071,unique
Mycgr3G73076,Mycgr3G73076,unique
Mycgr3G73080,Mycgr3G73080,unique
Mycgr3G73095,Mycgr3G73095,unique
Mycgr3G73105,Mycgr3G73105,unique
Mycgr3G73109,Mycgr3G73109,unique
Mycgr3G73114,Mycgr3G73114,unique
Mycgr3G73123,Mycgr3G73123,unique
Mycgr3G73125,Mycgr3G73125,unique
Mycgr3G73131,Mycgr3G73131,unique
Mycgr3G73144,Mycgr3G73144,unique
Mycgr3G73148,Mycgr3G73148,unique
Mycgr3G73150,Mycgr3G73150,unique
Mycgr3G73167,Mycgr3G73167,unique
Mycgr3G73173,Mycgr3G73173,unique
Mycgr3G73187,Mycgr3G73187,unique
Mycgr3G73189,Mycgr3G73189,unique
Mycgr3G73191,Mycgr3G73191,unique
Mycgr3G73202,Mycgr3G73202,unique
Mycgr3G73205,Mycgr3G73205,unique
Mycgr3G73209,Mycgr3G73209,unique
Mycgr3G73220,Mycgr3G73220,unique
Mycgr3G73230,Mycgr3G73230,unique
Mycgr3G73238,Mycgr3G73238,unique
Mycgr3G73269,Mycgr3G73269,unique
Mycgr3G73271,Mycgr3G73271,unique
Mycgr3G73277,Mycgr3G73277,unique
Mycgr3G73287,Mycgr3G73287,unique
Mycgr3G73298,Mycgr3G73298,unique
Mycgr3G73304,Mycgr3G73304,unique
Mycgr3G73306,Mycgr3G73306,unique
Mycgr3G73308,Mycgr3G73308,unique
Mycgr3G73310,Mycgr3G73310,unique
Mycgr3G73322,Mycgr3G73322,unique
Mycgr3G73324,Mycgr3G73324,unique
Mycgr3G73331,Mycgr3G73331,unique
Mycgr3G73335,Mycgr3G73335,unique
Mycgr3G73347,Mycgr3G73347,unique
Mycgr3G73357,Mycgr3G73357,unique
Mycgr3G73364,Mycgr3G73364,unique
Mycgr3G73369,Mycgr3G73369,unique
Mycgr3G73372,Mycgr3G73372,unique
Mycgr3G73377,Mycgr3G73377,unique
Mycgr3G73380,Mycgr3G73380,unique
Mycgr3G73382,Mycgr3G73382,unique
Mycgr3G73390,Mycgr3G73390,unique
Mycgr3G73399,Mycgr3G73399,unique
Mycgr3G73407,Mycgr3G73407,unique
Mycgr3G73408,Mycgr3G73408,unique
Mycgr3G73424,Mycgr3G73424,unique
Mycgr3G73426,Mycgr3G73426,unique
Mycgr3G73435,Mycgr3G73435,unique
Mycgr3G73447,Mycgr3G73447,unique
Mycgr3G73448,Mycgr3G73448,unique
Mycgr3G73474,Mycgr3G73474,unique
Mycgr3G73475,Mycgr3G73475,unique
Mycgr3G73479,Mycgr3G73479,unique
Mycgr3G73484,Mycgr3G73484,unique
Mycgr3G73494,Mycgr3G73494,unique
Mycgr3G73498,Mycgr3G73498,unique
Mycgr3G73499,Mycgr3G73499,unique
Mycgr3G73506,Mycgr3G73506,unique
Mycgr3G73508,Mycgr3G73508,unique
Mycgr3G73513,Mycgr3G73513,unique
Mycgr3G73517,Mycgr3G73517,unique
Mycgr3G73528,Mycgr3G73528,unique
Mycgr3G73531,Mycgr3G73531,unique
Mycgr3G73536,Mycgr3G73536,unique
Mycgr3G73544,Mycgr3G73544,unique
Mycgr3G73547,Mycgr3G73547,unique
Mycgr3G73550,Mycgr3G73550,unique
Mycgr3G73558,Mycgr3G73558,unique
Mycgr3G73568,Mycgr3G73568,unique
Mycgr3G73576,Mycgr3G73576,unique
Mycgr3G73579,Mycgr3G73579,unique
Mycgr3G73582,Mycgr3G73582,unique
Mycgr3G73589,Mycgr3G73589,unique
Mycgr3G73598,Mycgr3G73598,unique
Mycgr3G73600,Mycgr3G73600,unique
Mycgr3G73604,Mycgr3G73604,unique
Mycgr3G73616,Mycgr3G73616,unique
Mycgr3G73620,Mycgr3G73620,unique
Mycgr3G73621,Mycgr3G73621,unique
Mycgr3G73624,Mycgr3G73624,unique
Mycgr3G73635,Mycgr3G73635,unique
Mycgr3G73649,Mycgr3G73649,unique
Mycgr3G73661,Mycgr3G73661,unique
Mycgr3G73671,Mycgr3G73671,unique
Mycgr3G73676,Mycgr3G73676,unique
Mycgr3G73683,Mycgr3G73683,unique
Mycgr3G73692,Mycgr3G73692,unique
Mycgr3G73708,Mycgr3G73708,unique
Mycgr3G73714,Mycgr3G73714,unique
Mycgr3G73716,Mycgr3G73716,unique
Mycgr3G73721,Mycgr3G73721,unique
Mycgr3G73725,Mycgr3G73725,unique
Mycgr3G73729,Mycgr3G73729,unique
Mycgr3G73735,Mycgr3G73735,unique
Mycgr3G73738,Mycgr3G73738,unique
Mycgr3G73745,Mycgr3G73745,unique
Mycgr3G73757,Mycgr3G73757,unique
Mycgr3G73758,Mycgr3G73758,unique
Mycgr3G73769,Mycgr3G73769,unique
Mycgr3G73771,Mycgr3G73771,unique
Mycgr3G73778,Mycgr3G73778,unique
Mycgr3G73782,Mycgr3G73782,unique
Mycgr3G73800,Mycgr3G73800,unique
Mycgr3G73804,Mycgr3G73804,unique
Mycgr3G73812,Mycgr3G73812,unique
Mycgr3G73816,Mycgr3G73816,unique
Mycgr3G73819,Mycgr3G73819,unique
Mycgr3G73824,Mycgr3G73824,unique
Mycgr3G73826,Mycgr3G73826,unique
Mycgr3G73832,Mycgr3G73832,unique
Mycgr3G73835,Mycgr3G73835,unique
Mycgr3G73841,Mycgr3G73841,unique
Mycgr3G73846,Mycgr3G73846,unique
Mycgr3G73850,Mycgr3G73850,unique
Mycgr3G73860,Mycgr3G73860,unique
Mycgr3G73868,Mycgr3G73868,unique
Mycgr3G73873,Mycgr3G73873,unique
Mycgr3G73897,Mycgr3G73897,unique
Mycgr3G73903,Mycgr3G73903,unique
Mycgr3G73913,Mycgr3G73913,unique
Mycgr3G73914,Mycgr3G73914,unique
Mycgr3G73923,Mycgr3G73923,unique
Mycgr3G73926,Mycgr3G73926,unique
Mycgr3G73931,Mycgr3G73931,unique
Mycgr3G73948,Mycgr3G73948,unique
Mycgr3G73955,Mycgr3G73955,unique
Mycgr3G73969,Mycgr3G73969,unique
Mycgr3G73972,Mycgr3G73972,unique
Mycgr3G73985,Mycgr3G73985,unique
Mycgr3G73993,Mycgr3G73993,unique
Mycgr3G74004,Mycgr3G74004,unique
Mycgr3G74012,Mycgr3G74012,unique
Mycgr3G74015,Mycgr3G74015,unique
Mycgr3G74016,Mycgr3G74016,unique
Mycgr3G74026,Mycgr3G74026,unique
Mycgr3G74029,Mycgr3G74029,unique
Mycgr3G74038,Mycgr3G74038,unique
Mycgr3G74043,Mycgr3G74043,unique
Mycgr3G74048,Mycgr3G74048,unique
Mycgr3G74052,Mycgr3G74052,unique
Mycgr3G74061,Mycgr3G74061,unique
Mycgr3G74064,Mycgr3G74064,unique
Mycgr3G74077,Mycgr3G74077,unique
Mycgr3G74078,Mycgr3G74078,unique
Mycgr3G74083,Mycgr3G74083,unique
Mycgr3G74087,Mycgr3G74087,unique
Mycgr3G74088,Mycgr3G74088,unique
Mycgr3G74092,Mycgr3G74092,unique
Mycgr3G74097,Mycgr3G74097,unique
Mycgr3G74100,Mycgr3G74100,unique
Mycgr3G74103,Mycgr3G74103,unique
Mycgr3G74109,Mycgr3G74109,unique
Mycgr3G74111,Mycgr3G74111,unique
Mycgr3G74113,Mycgr3G74113,unique
Mycgr3G74118,Mycgr3G74118,unique
Mycgr3G74120,Mycgr3G74120,unique
Mycgr3G74131,Mycgr3G74131,unique
Mycgr3G74143,Mycgr3G74143,unique
Mycgr3G74145,Mycgr3G74145,unique
Mycgr3G74146,Mycgr3G74146,unique
Mycgr3G74151,Mycgr3G74151,unique
Mycgr3G74152,Mycgr3G74152,unique
Mycgr3G74155,Mycgr3G74155,unique
Mycgr3G74159,Mycgr3G74159,unique
Mycgr3G74162,Mycgr3G74162,unique
Mycgr3G74163,Mycgr3G74163,unique
Mycgr3G74168,Mycgr3G74168,unique
Mycgr3G74169,Mycgr3G74169,unique
Mycgr3G74170,Mycgr3G74170,unique
Mycgr3G74173,Mycgr3G74173,unique
Mycgr3G74181,Mycgr3G74181,unique
Mycgr3G74191,Mycgr3G74191,unique
Mycgr3G74194,Mycgr3G74194,unique
Mycgr3G74200,Mycgr3G74200,unique
Mycgr3G74201,Mycgr3G74201,unique
Mycgr3G74207,Mycgr3G74207,unique
Mycgr3G74210,Mycgr3G74210,unique
Mycgr3G74214,Mycgr3G74214,unique
Mycgr3G74217,Mycgr3G74217,unique
Mycgr3G74222,Mycgr3G74222,unique
Mycgr3G74228,Mycgr3G74228,unique
Mycgr3G74230,Mycgr3G74230,unique
Mycgr3G74232,Mycgr3G74232,unique
Mycgr3G74252,Mycgr3G74252,unique
Mycgr3G74254,Mycgr3G74254,unique
Mycgr3G74261,Mycgr3G74261,unique
Mycgr3G74263,Mycgr3G74263,unique
Mycgr3G74280,Mycgr3G74280,unique
Mycgr3G74291,Mycgr3G74291,unique
Mycgr3G74298,Mycgr3G74298,unique
Mycgr3G74317,Mycgr3G74317,unique
Mycgr3G74323,Mycgr3G74323,unique
Mycgr3G74327,Mycgr3G74327,unique
Mycgr3G74334,Mycgr3G74334,unique
Mycgr3G74336,Mycgr3G74336,unique
Mycgr3G74342,Mycgr3G74342,unique
Mycgr3G74344,Mycgr3G74344,unique
Mycgr3G74348,Mycgr3G74348,unique
Mycgr3G74352,Mycgr3G74352,unique
Mycgr3G74353,Mycgr3G74353,unique
Mycgr3G74360,Mycgr3G74360,unique
Mycgr3G74362,Mycgr3G74362,unique
Mycgr3G74367,Mycgr3G74367,unique
Mycgr3G74369,Mycgr3G74369,unique
Mycgr3G74372,Mycgr3G74372,unique
Mycgr3G74379,Mycgr3G74379,unique
Mycgr3G74399,Mycgr3G74399,unique
Mycgr3G74412,Mycgr3G74412,unique
Mycgr3G74418,Mycgr3G74418,unique
Mycgr3G74422,Mycgr3G74422,unique
Mycgr3G74423,Mycgr3G74423,unique
Mycgr3G74429,Mycgr3G74429,unique
Mycgr3G74444,Mycgr3G74444,unique
Mycgr3G74453,Mycgr3G74453,unique
Mycgr3G74458,Mycgr3G74458,unique
Mycgr3G74460,Mycgr3G74460,unique
Mycgr3G74463,Mycgr3G74463,unique
Mycgr3G74465,Mycgr3G74465,unique
Mycgr3G74468,Mycgr3G74468,unique
Mycgr3G74471,Mycgr3G74471,unique
Mycgr3G74485,Mycgr3G74485,unique
Mycgr3G74506,Mycgr3G74506,unique
Mycgr3G74510,Mycgr3G74510,unique
Mycgr3G74522,Mycgr3G74522,unique
Mycgr3G74526,Mycgr3G74526,unique
Mycgr3G74536,Mycgr3G74536,unique
Mycgr3G74541,Mycgr3G74541,unique
Mycgr3G74546,Mycgr3G74546,unique
Mycgr3G74552,Mycgr3G74552,unique
Mycgr3G74555,Mycgr3G74555,unique
Mycgr3G74561,Mycgr3G74561,unique
Mycgr3G74566,Mycgr3G74566,unique
Mycgr3G74569,Mycgr3G74569,unique
Mycgr3G74581,Mycgr3G74581,unique
Mycgr3G74587,Mycgr3G74587,unique
Mycgr3G74592,Mycgr3G74592,unique
Mycgr3G74593,Mycgr3G74593,unique
Mycgr3G74597,Mycgr3G74597,unique
Mycgr3G74599,Mycgr3G74599,unique
Mycgr3G74623,Mycgr3G74623,unique
Mycgr3G74633,Mycgr3G74633,unique
Mycgr3G74641,Mycgr3G74641,unique
Mycgr3G74645,Mycgr3G74645,unique
Mycgr3G74650,Mycgr3G74650,unique
Mycgr3G74659,Mycgr3G74659,unique
Mycgr3G74660,Mycgr3G74660,unique
Mycgr3G74664,Mycgr3G74664,unique
Mycgr3G74666,Mycgr3G74666,unique
Mycgr3G74671,Mycgr3G74671,unique
Mycgr3G74675,Mycgr3G74675,unique
Mycgr3G74677,Mycgr3G74677,unique
Mycgr3G74684,Mycgr3G74684,unique
Mycgr3G74688,Mycgr3G74688,unique
Mycgr3G74690,Mycgr3G74690,unique
Mycgr3G74695,Mycgr3G74695,unique
Mycgr3G74700,Mycgr3G74700,unique
Mycgr3G74707,Mycgr3G74707,unique
Mycgr3G74711,Mycgr3G74711,unique
Mycgr3G74715,Mycgr3G74715,unique
Mycgr3G74724,Mycgr3G74724,unique
Mycgr3G74730,Mycgr3G74730,unique
Mycgr3G74750,Mycgr3G74750,unique
Mycgr3G74752,Mycgr3G74752,unique
Mycgr3G74759,Mycgr3G74759,unique
Mycgr3G74764,Mycgr3G74764,unique
Mycgr3G74768,Mycgr3G74768,unique
Mycgr3G74783,Mycgr3G74783,unique
Mycgr3G74796,Mycgr3G74796,unique
Mycgr3G74800,Mycgr3G74800,unique
Mycgr3G74808,Mycgr3G74808,unique
Mycgr3G74826,Mycgr3G74826,unique
Mycgr3G74836,Mycgr3G74836,unique
Mycgr3G74837,Mycgr3G74837,unique
Mycgr3G74842,Mycgr3G74842,unique
Mycgr3G74848,Mycgr3G74848,unique
Mycgr3G74856,Mycgr3G74856,unique
Mycgr3G74861,Mycgr3G74861,unique
Mycgr3G74864,Mycgr3G74864,unique
Mycgr3G74868,Mycgr3G74868,unique
Mycgr3G74892,Mycgr3G74892,unique
Mycgr3G74909,Mycgr3G74909,unique
Mycgr3G74910,Mycgr3G74910,unique
Mycgr3G74913,Mycgr3G74913,unique
Mycgr3G74920,Mycgr3G74920,unique
Mycgr3G74929,Mycgr3G74929,unique
Mycgr3G74939,Mycgr3G74939,unique
Mycgr3G74955,Mycgr3G74955,unique
Mycgr3G74961,Mycgr3G74961,unique
Mycgr3G74966,Mycgr3G74966,unique
Mycgr3G74970,Mycgr3G74970,unique
Mycgr3G74973,Mycgr3G74973,unique
Mycgr3G74992,Mycgr3G74992,unique
Mycgr3G74994,Mycgr3G74994,unique
Mycgr3G74996,Mycgr3G74996,unique
Mycgr3G75012,Mycgr3G75012,unique
Mycgr3G75015,Mycgr3G75015,unique
Mycgr3G75026,Mycgr3G75026,unique
Mycgr3G75046,Mycgr3G75046,unique
Mycgr3G75047,Mycgr3G75047,unique
Mycgr3G75050,Mycgr3G75050,unique
Mycgr3G75056,Mycgr3G75056,unique
Mycgr3G75070,Mycgr3G75070,unique
Mycgr3G75077,Mycgr3G75077,unique
Mycgr3G75082,Mycgr3G75082,unique
Mycgr3G75087,Mycgr3G75087,unique
Mycgr3G75102,Mycgr3G75102,unique
Mycgr3G75105,Mycgr3G75105,unique
Mycgr3G75112,Mycgr3G75112,unique
Mycgr3G75116,Mycgr3G75116,unique
Mycgr3G75118,Mycgr3G75118,unique
Mycgr3G75124,Mycgr3G75124,unique
Mycgr3G75137,Mycgr3G75137,unique
Mycgr3G75139,Mycgr3G75139,unique
Mycgr3G75146,Mycgr3G75146,unique
Mycgr3G75156,Mycgr3G75156,unique
