gene_id,15C_0ug_rep1 (12129_15_0_R1_S9),15C_0ug_rep2 (12129_15_0_R2_S10),15C_0ug_rep3 (12129_15_0_R3_S11),15C_0ug_rep4 (12129_15_0_R4_S12),15C_0ug_rep5 (12129_15_0_R5_S13),15C_0ug_rep6 (12129_15_0_R6_S14),15C_0ug_rep7 (12129_15_0_R7_S15),15C_0ug_rep8 (12129_15_0_R8_S16),15C_2ug_rep1 (12129_15_2_R1_S17),15C_2ug_rep2 (12129_15_2_R2_S18),15C_2ug_rep3 (12129_15_2_R3_S19),15C_2ug_rep4 (12129_15_2_R4_S20),15C_2ug_rep5 (12129_15_2_R5_S21),15C_2ug_rep6 (12129_15_2_R6_S22),15C_2ug_rep7 (12129_15_2_R7_S23),15C_2ug_rep8 (12129_15_2_R8_S24),21C_0ug_rep1 (12129_21_0_R1_S25),21C_0ug_rep2 (12129_21_0_R2_S26),21C_0ug_rep3 (12129_21_0_R3_S27),21C_0ug_rep4 (12129_21_0_R4_S28),21C_0ug_rep5 (12129_21_0_R5_S29),21C_0ug_rep6 (12129_21_0_R6_S30),21C_0ug_rep7 (12129_21_0_R7_S31),21C_0ug_rep8 (12129_21_0_R8_S32),21C_2ug_rep1 (12129_21_2_R1_S33),21C_2ug_rep3 (12129_21_2_R3_S34),21C_2ug_rep4 (12129_21_2_R4_S35),21C_2ug_rep5 (12129_21_2_R5_S36),21C_2ug_rep6 (12129_21_2_R6_S37),21C_2ug_rep7 (12129_21_2_R7_S38),21C_2ug_rep8 (12129_21_2_R8_S39),27C_0ug_rep1 (12129_27_0_R1_S40),27C_0ug_rep2 (12129_27_0_R2_S41),27C_0ug_rep4 (12129_27_0_R4_S42),27C_0ug_rep5 (12129_27_0_R5_S43),27C_0ug_rep6 (12129_27_0_R6_S44),27C_0ug_rep7 (12129_27_0_R7_S45),27C_0ug_rep8 (12129_27_0_R8_S46),27C_2ug_rep1 (12129_27_2_R1_S47),27C_2ug_rep2 (12129_27_2_R2_S48),27C_2ug_rep3 (12129_27_2_R3_S49),27C_2ug_rep4 (12129_27_2_R4_S50),27C_2ug_rep6 (12129_27_2_R6_S51),27C_2ug_rep7 (12129_27_2_R7_S52),27C_2ug_rep8 (12129_27_2_R8_S53)
Mycgr3G63742,846.9283,822.2778,753.3164,965.2286,906.7674,808.3649,777.9148,948.7185,422.9096,374.845,593.6491,434.8963,360.8065,524.7483,555.5174,440.1292,847.9584,540.8756,858.1787,725.1894,1082.7637,1079.7754,786.9079,966.6044,566.5966,475.1759,529.9051,581.2838,599.8708,671.7643,585.54,680.6443,874.9333,455.1204,704.8812,580.2706,390.6728,677.5152,413.8265,463.6041,608.143,504.1811,817.4126,411.9924,604.8528
Mycgr3G63781,463.2573,484.6626,493.354,373.8803,499.4305,351.6682,502.3525,490.7165,266.1763,310.0991,400.368,346.9286,291.0047,356.3105,402.0343,317.0094,354.119,403.8212,326.6685,350.7001,316.6732,323.1328,389.8595,361.0618,380.6014,345.0955,292.6341,354.1873,240.9317,297.3179,175.4296,322.6806,241.6908,327.6867,258.1983,323.6833,193.9892,251.7054,407.7764,325.3362,429.9761,264.577,325.0101,349.3391,241.9411
Mycgr3G63782,348.7081,396.9617,285.0969,291.558,329.4116,264.9313,219.4744,319.3319,185.1074,206.1648,234.6985,124.5385,194.6585,224.5836,337.892,232.6674,171.6393,181.1077,203.7635,228.6841,201.9284,220.7541,195.7593,186.3788,285.8816,261.6911,305.2886,177.0936,272.8921,252.5336,119.6639,143.0572,144.7594,127.4337,163.9559,126.0817,153.5748,182.0636,118.5819,235.8688,323.076,234.2046,273.6927,381.615,191.6259
Mycgr3G63807,1362.1698,1467.8352,1512.3778,1585.3897,1721.4412,1514.6516,1233.9338,1382.795,520.1923,708.7979,738.6099,704.7297,628.2161,807.6372,541.7727,626.2631,1756.7434,1536.9678,1526.6093,1416.6133,1414.6237,1561.2753,1563.862,1502.7265,573.4854,673.3571,458.7238,520.8636,700.6688,645.6401,651.7618,1164.986,1383.1853,757.6004,1111.5435,732.8958,712.641,887.4355,590.4893,601.872,586.763,545.3525,471.6312,516.4144,604.8528
Mycgr3G63851,1024.0425,940.3113,621.8989,911.7192,954.231,711.0071,670.6162,1073.2286,349.9475,241.9454,317.5332,285.6478,255.6122,457.8051,271.459,311.1927,700.4088,580.034,606.4391,562.5014,671.0322,644.6659,602.2085,718.7281,570.041,472.8803,536.2323,483.3614,401.9626,426.6947,482.1411,506.7946,448.9454,457.9211,312.4199,472.6219,518.6518,484.5079,410.1965,453.1469,574.8852,276.7259,342.1159,393.0065,438.9197
Mycgr3G63861,22.0818,49.4554,44.5239,42.5332,36.8374,40.7133,6.0965,19.0427,91.8781,13.6307,0.0,8.8956,57.0212,0.0,80.1778,47.5029,34.9301,26.9214,26.9528,46.0438,14.6243,21.3289,21.0137,33.2011,57.693,42.85,25.3089,0.0,36.8773,41.0523,31.3682,26.302,18.4935,4.2011,45.1847,5.1612,5.3886,12.9335,0.0,31.3717,23.7556,51.2955,50.0955,34.1745,12.8464
Mycgr3G63892,212.0771,195.1838,194.6127,196.8874,145.9329,194.7156,293.8518,193.8452,154.031,156.7534,248.5043,217.4481,180.8948,444.8483,224.4978,210.3701,260.7713,217.8187,266.2941,271.6582,235.1144,277.2757,282.026,250.14,203.217,212.7196,191.3985,622.9529,212.6591,166.6971,426.3753,318.8315,300.3597,445.3178,330.4938,479.2578,618.3407,389.9941,310.9749,268.4024,434.7272,276.051,343.3377,228.7792,389.6751
Mycgr3G63909,63.4851,72.5345,25.1345,54.1955,36.129,56.0545,10.9737,50.2923,14.8626,37.4845,0.0,38.5476,58.9874,6.4784,43.5251,43.6251,74.0759,34.2636,44.2027,37.6024,37.1233,43.191,55.2992,42.6332,46.4988,31.3723,25.3089,0.0,36.8773,19.9041,24.3975,35.9247,35.7116,51.8137,59.3856,21.3823,10.7772,59.693,32.6705,53.4481,0.0,26.3227,30.5461,45.566,79.2197
Mycgr3G63935,99.368,98.2513,46.6783,52.1374,75.0917,47.7938,34.1405,74.7061,17.5649,0.0,0.0,28.6636,12.7806,17.2757,33.2165,6.7861,69.258,41.6058,50.6714,46.8112,70.8718,62.9202,36.4975,77.7207,12.0552,33.6679,11.0726,56.2533,0.0,8.7081,16.265,34.0001,56.7559,53.2141,19.3649,50.8751,36.373,58.6981,31.4605,6.9715,40.3845,13.4988,35.4334,9.4929,0.0
Mycgr3G63945,1862.2301,2181.3112,1239.4891,1826.8684,1846.1217,1442.6659,771.8183,1831.5198,483.7113,638.9404,393.4651,443.7919,611.503,645.6779,550.9358,568.0963,1520.0618,1370.5445,1267.862,1037.5196,1334.1898,1363.983,1065.616,1505.3675,673.3717,560.1107,480.8691,383.3556,503.9899,534.9234,516.9946,1161.1369,954.0089,635.7682,757.8119,442.3918,594.092,530.2725,620.7398,565.8527,669.9075,536.5783,430.0885,695.8304,355.4179
Mycgr3G63982,447.156,468.8368,491.1996,668.8685,595.0661,585.327,510.8876,541.0088,612.0704,628.7174,303.7274,714.6137,667.5411,466.4429,599.0425,584.5769,552.257,577.5866,495.3933,686.0522,583.2862,592.9434,527.5546,633.0844,481.3488,584.5964,406.5242,587.5342,569.1398,578.4637,360.1536,786.4938,693.8246,529.34,457.0109,644.4174,625.0764,658.6124,657.0404,640.2152,731.6721,766.0583,629.2489,602.7999,601.6412
Mycgr3G63992,160.0929,241.3422,229.0829,120.7393,165.7684,118.0095,142.6584,205.0755,251.3137,98.8228,559.1346,124.5385,180.8948,79.8999,98.5041,153.1727,121.0509,178.6603,135.8424,104.3659,101.2454,94.9136,132.1651,128.2769,179.9676,200.4768,162.926,218.7627,172.0941,113.2047,210.2832,178.3404,147.3102,155.4411,166.5379,210.1361,214.1965,175.0994,165.7726,161.5062,401.4694,174.1348,215.0443,243.9678,366.1233
Mycgr3G64085,199.1961,244.6392,276.4793,265.4893,216.0657,289.7133,186.5532,196.7749,402.6423,284.5415,393.4651,300.4738,273.3084,218.1052,297.8032,326.7038,230.0569,354.8731,236.1069,223.3123,222.1775,227.1528,254.9294,229.7666,286.7427,381.8241,275.2343,229.18,344.1882,497.6032,246.2986,313.0579,359.0287,383.7015,213.0136,200.551,204.7664,263.6439,330.3352,240.5164,296.9448,375.9423,237.0374,242.0692,248.3643
Mycgr3G64097,111.329,154.3007,201.0759,143.378,127.5142,203.5663,201.1849,93.7488,628.2842,591.2329,289.9216,340.0098,684.2542,321.7592,489.0844,502.1739,119.8464,97.896,144.4673,171.1293,113.0574,134.3721,136.5891,133.9362,281.5761,323.6705,210.3802,241.6807,247.078,363.2503,130.12,221.3217,144.7594,236.6626,156.2099,195.3897,250.5694,142.2682,239.5838,194.0398,85.5201,178.8594,196.7166,280.9902,154.1572
Mycgr3G64098,384.131,282.2253,301.6138,360.846,298.2415,455.5166,260.9307,334.4684,367.5125,548.6368,524.6201,610.8316,472.8826,364.9484,502.8292,601.0575,262.578,428.2952,353.0823,354.537,401.6069,343.3952,324.6064,309.3738,297.9368,350.4518,234.1073,154.1756,377.3778,271.1937,177.7532,144.3402,147.9479,161.0426,127.8081,186.5419,134.7147,137.2938,233.5337,214.9543,87.8957,332.0711,263.918,243.0185,72.7964
Mycgr3G64142,239.6793,315.8549,262.1168,271.6635,256.4452,277.9123,234.106,267.0865,193.2143,253.8723,69.029,191.7497,278.2241,285.0484,188.9905,274.3537,269.8049,161.5285,320.1998,291.6105,239.6142,252.7474,310.2286,276.1727,311.7143,309.8973,292.6341,435.442,319.6033,286.1218,288.1229,408.0017,374.9714,424.3122,500.9046,332.5312,323.3154,380.0452,405.3564,411.318,548.754,382.0168,398.3206,486.0371,422.8617
Mycgr3G64146,37.723,29.0138,214.7203,91.9265,68.0076,273.782,219.4744,16.1131,532.3526,773.5439,421.0767,617.7504,445.3551,369.2673,794.9053,888.9834,28.9077,34.2636,24.7966,115.1094,24.1864,25.0615,46.4513,11.6958,365.9629,432.3259,534.6505,318.7685,722.7952,626.98,299.7407,59.0191,40.1755,58.8156,156.2099,66.3588,192.6421,98.4934,245.6339,345.0888,180.5425,310.473,273.6927,230.6777,474.2474
Mycgr3G64195,230.0185,266.3996,275.7612,239.4206,190.5628,216.5474,267.0272,274.4106,208.0769,325.4337,138.0579,143.3181,266.4266,244.0187,155.774,186.1339,187.2976,124.8174,223.7086,224.8471,183.9292,177.5631,198.5242,213.5434,186.8563,184.408,161.3442,327.1024,173.3233,138.0849,154.5175,181.5479,182.3841,201.6533,121.3532,212.3481,261.3466,199.9714,202.0732,239.3545,258.9359,147.8121,144.1774,269.5987,174.4973
Mycgr3G64280,1390.232,1446.7342,1375.2153,1435.1516,1436.6596,1240.2796,948.6171,1410.1384,1278.1868,1623.7606,945.6968,1115.9043,1281.9935,1051.656,1185.4856,1279.6708,1303.2543,1206.5687,1186.4644,1339.8737,1328.0026,1283.9996,1056.2152,1300.5017,1369.1317,1315.3419,912.7022,1010.4754,1216.9511,1210.4197,1100.211,1224.0051,1052.8534,890.6356,1123.1624,752.0661,766.5269,943.1489,1514.9439,1138.6768,669.9075,1152.7997,1357.467,1347.9934,748.3046
Mycgr3G64294,176.6542,233.4293,191.7402,190.0272,252.9031,158.7227,214.5972,240.7196,141.8706,163.5687,48.3203,146.2833,94.3799,51.827,148.9016,178.3784,215.6031,234.9505,199.4511,220.2427,179.9919,161.0332,205.1601,214.2979,190.3007,192.825,98.072,156.2591,213.8884,162.965,195.18,279.0578,243.6039,268.8711,156.2099,195.3897,203.4193,204.9459,143.9923,91.7913,116.4024,203.8323,166.1706,258.2072,189.4849
Mycgr3G64297,154.5725,167.4888,134.29,146.8081,128.2226,133.3507,162.1672,146.4825,276.9855,214.684,48.3203,245.1234,213.3379,181.3945,273.7498,176.4395,128.88,144.3967,113.202,92.0875,129.3692,130.6395,119.4463,125.6359,180.8287,197.4161,118.6355,333.3527,335.5835,205.2613,284.6375,65.4342,79.0756,154.0407,104.5703,179.906,188.6006,165.1505,117.3719,106.8962,168.6647,178.8594,188.1637,149.0387,188.4143
Mycgr3G64317,2440.0367,2174.0578,4341.8024,4345.9299,3510.1816,4859.6303,4251.7066,2162.0821,7319.173,7936.492,5625.8605,5692.1993,6760.9428,5180.5394,7675.3035,7647.0026,3532.7585,2949.1181,4093.0595,5488.4175,4931.2151,4587.8458,4101.5434,2919.0547,4858.2649,7116.9256,6634.0951,2898.0852,8436.2984,8788.9161,4092.971,8704.0363,8857.7428,5115.5531,6808.688,4276.4542,4526.4156,6085.6982,7899.0047,6632.2115,4311.6389,9802.847,6622.3861,7157.6551,5105.3856
Mycgr3G64379,308.2248,272.3342,1752.2325,453.4585,313.8265,918.1137,1569.2419,203.6107,2526.6482,1741.3256,2174.4124,1499.4038,1534.6563,1762.1176,1216.4113,1760.5168,344.4831,129.7122,468.9796,649.9846,144.556,148.2358,754.8344,158.0825,197.1894,1130.1687,735.5399,462.5269,1287.018,1073.5789,608.7757,228.3783,214.9071,665.1759,595.147,365.7106,276.1652,544.2009,248.0539,278.8596,387.2161,69.519,172.2798,139.5458,321.1608
Mycgr3G64401,116.3894,133.1998,120.6455,152.2962,131.0562,169.9336,136.5618,131.8343,148.6264,117.565,124.2521,140.3529,174.0129,194.3512,198.1536,222.9729,174.0483,159.0811,136.9205,174.1989,145.6809,154.6345,128.2942,136.9545,148.1073,107.8902,120.2173,93.7555,147.5092,124.4008,178.915,136.0006,178.5578,135.8359,136.8451,131.2429,150.8805,185.0482,124.632,97.6009,38.0089,190.3334,185.7201,201.2497,88.8545
Mycgr3G64493,72.2258,59.3464,61.0409,85.7524,104.1366,107.3886,143.8777,96.1902,235.0999,201.0533,110.4463,245.1234,208.4223,43.1892,191.2813,191.9506,171.0371,205.5817,206.9979,147.3401,164.8051,189.8272,173.6396,169.401,295.3536,225.7277,336.9247,514.6133,409.3381,245.0696,293.9318,264.303,380.7108,224.0593,232.3784,291.9786,273.4709,228.823,327.9152,314.879,263.687,300.3489,294.464,246.8157,279.4099
