"File","Time","T","Dose","Replicate","Oxygen"
"sham_15_Oxygen.csv",435.2,15,"Control","R1",11.7
"sham_15_Oxygen.csv",436.22,15,"Control","R1",11.73
"sham_15_Oxygen.csv",437.22,15,"Control","R1",11.7
"sham_15_Oxygen.csv",438.22,15,"Control","R1",11.72
"sham_15_Oxygen.csv",439.22,15,"Control","R1",11.7
"sham_15_Oxygen.csv",440.22,15,"Control","R1",11.7
"sham_15_Oxygen.csv",441.23,15,"Control","R1",11.7
"sham_15_Oxygen.csv",442.23,15,"Control","R1",11.68
"sham_15_Oxygen.csv",443.23,15,"Control","R1",11.72
"sham_15_Oxygen.csv",444.23,15,"Control","R1",11.7
"sham_15_Oxygen.csv",445.23,15,"Control","R1",11.7
"sham_15_Oxygen.csv",446.23,15,"Control","R1",11.68
"sham_15_Oxygen.csv",447.23,15,"Control","R1",11.7
"sham_15_Oxygen.csv",448.25,15,"Control","R1",11.7
"sham_15_Oxygen.csv",449.25,15,"Control","R1",11.68
"sham_15_Oxygen.csv",450.25,15,"Control","R1",11.67
"sham_15_Oxygen.csv",451.25,15,"Control","R1",11.7
"sham_15_Oxygen.csv",452.25,15,"Control","R1",11.7
"sham_15_Oxygen.csv",453.27,15,"Control","R1",11.7
"sham_15_Oxygen.csv",454.27,15,"Control","R1",11.68
"sham_15_Oxygen.csv",455.27,15,"Control","R1",11.68
"sham_15_Oxygen.csv",456.27,15,"Control","R1",11.7
"sham_15_Oxygen.csv",457.27,15,"Control","R1",11.68
"sham_15_Oxygen.csv",458.27,15,"Control","R1",11.7
"sham_15_Oxygen.csv",459.27,15,"Control","R1",11.72
"sham_15_Oxygen.csv",460.27,15,"Control","R1",11.7
"sham_15_Oxygen.csv",461.27,15,"Control","R1",11.7
"sham_15_Oxygen.csv",462.28,15,"Control","R1",11.68
"sham_15_Oxygen.csv",463.28,15,"Control","R1",11.68
"sham_15_Oxygen.csv",464.3,15,"Control","R1",11.7
"sham_15_Oxygen.csv",465.3,15,"Control","R1",11.68
"sham_15_Oxygen.csv",466.3,15,"Control","R1",11.68
"sham_15_Oxygen.csv",467.3,15,"Control","R1",11.68
"sham_15_Oxygen.csv",468.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",469.32,15,"Control","R1",11.67
"sham_15_Oxygen.csv",470.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",471.32,15,"Control","R1",11.67
"sham_15_Oxygen.csv",472.32,15,"Control","R1",11.7
"sham_15_Oxygen.csv",473.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",474.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",475.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",476.32,15,"Control","R1",11.68
"sham_15_Oxygen.csv",477.33,15,"Control","R1",11.65
"sham_15_Oxygen.csv",478.33,15,"Control","R1",11.67
"sham_15_Oxygen.csv",479.33,15,"Control","R1",11.68
"sham_15_Oxygen.csv",480.33,15,"Control","R1",11.68
"sham_15_Oxygen.csv",481.33,15,"Control","R1",11.68
"sham_15_Oxygen.csv",482.33,15,"Control","R1",11.68
"sham_15_Oxygen.csv",483.35,15,"Control","R1",11.67
"sham_15_Oxygen.csv",484.35,15,"Control","R1",11.67
"sham_15_Oxygen.csv",485.37,15,"Control","R1",11.67
"sham_15_Oxygen.csv",486.37,15,"Control","R1",11.68
"sham_15_Oxygen.csv",487.37,15,"Control","R1",11.67
"sham_15_Oxygen.csv",488.37,15,"Control","R1",11.68
"sham_15_Oxygen.csv",489.37,15,"Control","R1",11.65
"sham_15_Oxygen.csv",490.38,15,"Control","R1",11.67
"sham_15_Oxygen.csv",491.38,15,"Control","R1",11.67
"sham_15_Oxygen.csv",492.38,15,"Control","R1",11.67
"sham_15_Oxygen.csv",493.4,15,"Control","R1",11.68
"sham_15_Oxygen.csv",494.4,15,"Control","R1",11.67
"sham_15_Oxygen.csv",495.4,15,"Control","R1",11.68
"sham_15_Oxygen.csv",496.4,15,"Control","R1",11.65
"sham_15_Oxygen.csv",497.4,15,"Control","R1",11.67
"sham_15_Oxygen.csv",498.42,15,"Control","R1",11.65
"sham_15_Oxygen.csv",499.42,15,"Control","R1",11.67
"sham_15_Oxygen.csv",500.42,15,"Control","R1",11.67
"sham_15_Oxygen.csv",501.43,15,"Control","R1",11.67
"sham_15_Oxygen.csv",502.43,15,"Control","R1",11.67
"sham_15_Oxygen.csv",503.43,15,"Control","R1",11.65
"sham_15_Oxygen.csv",504.43,15,"Control","R1",11.65
"sham_15_Oxygen.csv",505.43,15,"Control","R1",11.65
"sham_15_Oxygen.csv",506.43,15,"Control","R1",11.63
"sham_15_Oxygen.csv",507.45,15,"Control","R1",11.65
"sham_15_Oxygen.csv",508.45,15,"Control","R1",11.67
"sham_15_Oxygen.csv",509.45,15,"Control","R1",11.67
"sham_15_Oxygen.csv",510.47,15,"Control","R1",11.65
"sham_15_Oxygen.csv",511.47,15,"Control","R1",11.65
"sham_15_Oxygen.csv",512.47,15,"Control","R1",11.63
"sham_15_Oxygen.csv",513.47,15,"Control","R1",11.63
"sham_15_Oxygen.csv",514.47,15,"Control","R1",11.65
"sham_15_Oxygen.csv",515.47,15,"Control","R1",11.65
"sham_15_Oxygen.csv",516.48,15,"Control","R1",11.65
"sham_15_Oxygen.csv",517.48,15,"Control","R1",11.67
"sham_15_Oxygen.csv",518.48,15,"Control","R1",11.63
"sham_15_Oxygen.csv",519.48,15,"Control","R1",11.63
"sham_15_Oxygen.csv",520.48,15,"Control","R1",11.62
"sham_15_Oxygen.csv",521.48,15,"Control","R1",11.63
"sham_15_Oxygen.csv",522.48,15,"Control","R1",11.67
"sham_15_Oxygen.csv",523.5,15,"Control","R1",11.65
"sham_15_Oxygen.csv",524.5,15,"Control","R1",11.65
"sham_15_Oxygen.csv",525.5,15,"Control","R1",11.65
"sham_15_Oxygen.csv",526.5,15,"Control","R1",11.65
"sham_15_Oxygen.csv",527.5,15,"Control","R1",11.63
"sham_15_Oxygen.csv",528.5,15,"Control","R1",11.63
"sham_15_Oxygen.csv",529.5,15,"Control","R1",11.65
"sham_15_Oxygen.csv",530.52,15,"Control","R1",11.65
"sham_15_Oxygen.csv",531.52,15,"Control","R1",11.67
"sham_15_Oxygen.csv",532.52,15,"Control","R1",11.63
"sham_15_Oxygen.csv",533.52,15,"Control","R1",11.63
"sham_15_Oxygen.csv",534.53,15,"Control","R1",11.62
"sham_15_Oxygen.csv",535.53,15,"Control","R1",11.63
"sham_15_Oxygen.csv",536.53,15,"Control","R1",11.65
"sham_15_Oxygen.csv",537.55,15,"Control","R1",11.65
"sham_15_Oxygen.csv",538.55,15,"Control","R1",11.63
"sham_15_Oxygen.csv",539.55,15,"Control","R1",11.65
"sham_15_Oxygen.csv",540.55,15,"Control","R1",11.63
"sham_15_Oxygen.csv",541.55,15,"Control","R1",11.65
"sham_15_Oxygen.csv",542.55,15,"Control","R1",11.62
"sham_15_Oxygen.csv",543.57,15,"Control","R1",11.63
"sham_15_Oxygen.csv",544.57,15,"Control","R1",11.62
"sham_15_Oxygen.csv",545.57,15,"Control","R1",11.63
"sham_15_Oxygen.csv",546.57,15,"Control","R1",11.63
"sham_15_Oxygen.csv",547.58,15,"Control","R1",11.62
"sham_15_Oxygen.csv",548.58,15,"Control","R1",11.62
"sham_15_Oxygen.csv",549.58,15,"Control","R1",11.6
"sham_15_Oxygen.csv",550.58,15,"Control","R1",11.62
"sham_15_Oxygen.csv",551.58,15,"Control","R1",11.63
"sham_15_Oxygen.csv",552.58,15,"Control","R1",11.63
"sham_15_Oxygen.csv",553.58,15,"Control","R1",11.63
"sham_15_Oxygen.csv",554.6,15,"Control","R1",11.63
"sham_15_Oxygen.csv",555.6,15,"Control","R1",11.62
"sham_15_Oxygen.csv",556.6,15,"Control","R1",11.63
"sham_15_Oxygen.csv",557.6,15,"Control","R1",11.63
"sham_15_Oxygen.csv",558.6,15,"Control","R1",11.62
"sham_15_Oxygen.csv",559.6,15,"Control","R1",11.63
"sham_15_Oxygen.csv",560.6,15,"Control","R1",11.63
"sham_15_Oxygen.csv",561.6,15,"Control","R1",11.62
"sham_15_Oxygen.csv",562.6,15,"Control","R1",11.62
"sham_15_Oxygen.csv",563.62,15,"Control","R1",11.6
"sham_15_Oxygen.csv",564.62,15,"Control","R1",11.63
"sham_15_Oxygen.csv",565.62,15,"Control","R1",11.63
"sham_15_Oxygen.csv",566.62,15,"Control","R1",11.6
"sham_15_Oxygen.csv",567.62,15,"Control","R1",11.62
"sham_15_Oxygen.csv",568.62,15,"Control","R1",11.62
"sham_15_Oxygen.csv",569.63,15,"Control","R1",11.6
"sham_15_Oxygen.csv",570.63,15,"Control","R1",11.58
"sham_15_Oxygen.csv",571.63,15,"Control","R1",11.6
"sham_15_Oxygen.csv",572.65,15,"Control","R1",11.62
"sham_15_Oxygen.csv",573.65,15,"Control","R1",11.62
"sham_15_Oxygen.csv",574.65,15,"Control","R1",11.6
"sham_15_Oxygen.csv",575.65,15,"Control","R1",11.6
"sham_15_Oxygen.csv",576.65,15,"Control","R1",11.58
"sham_15_Oxygen.csv",577.65,15,"Control","R1",11.58
"sham_15_Oxygen.csv",578.67,15,"Control","R1",11.6
"sham_15_Oxygen.csv",579.67,15,"Control","R1",11.62
"sham_15_Oxygen.csv",580.67,15,"Control","R1",11.62
"sham_15_Oxygen.csv",581.67,15,"Control","R1",11.6
"sham_15_Oxygen.csv",582.67,15,"Control","R1",11.6
"sham_15_Oxygen.csv",583.68,15,"Control","R1",11.6
"sham_15_Oxygen.csv",584.68,15,"Control","R1",11.58
"sham_15_Oxygen.csv",585.68,15,"Control","R1",11.58
"sham_15_Oxygen.csv",586.68,15,"Control","R1",11.6
"sham_15_Oxygen.csv",587.7,15,"Control","R1",11.58
"sham_15_Oxygen.csv",588.7,15,"Control","R1",11.6
"sham_15_Oxygen.csv",589.7,15,"Control","R1",11.58
"sham_15_Oxygen.csv",590.7,15,"Control","R1",11.58
"sham_15_Oxygen.csv",591.72,15,"Control","R1",11.6
"sham_15_Oxygen.csv",592.72,15,"Control","R1",11.6
"sham_15_Oxygen.csv",593.72,15,"Control","R1",11.57
"sham_15_Oxygen.csv",594.72,15,"Control","R1",11.6
"sham_15_Oxygen.csv",595.72,15,"Control","R1",11.6
"sham_15_Oxygen.csv",596.72,15,"Control","R1",11.58
"sham_15_Oxygen.csv",597.73,15,"Control","R1",11.58
"sham_15_Oxygen.csv",598.73,15,"Control","R1",11.6
"sham_15_Oxygen.csv",599.73,15,"Control","R1",11.58
"sham_15_Oxygen.csv",600.75,15,"Control","R1",11.58
"sham_15_Oxygen.csv",601.75,15,"Control","R1",11.58
"sham_15_Oxygen.csv",602.75,15,"Control","R1",11.6
"sham_15_Oxygen.csv",603.75,15,"Control","R1",11.58
"sham_15_Oxygen.csv",604.77,15,"Control","R1",11.6
"sham_15_Oxygen.csv",605.77,15,"Control","R1",11.58
"sham_15_Oxygen.csv",606.77,15,"Control","R1",11.55
"sham_15_Oxygen.csv",607.77,15,"Control","R1",11.57
"sham_15_Oxygen.csv",608.77,15,"Control","R1",11.58
"sham_15_Oxygen.csv",609.78,15,"Control","R1",11.58
"sham_15_Oxygen.csv",610.78,15,"Control","R1",11.6
"sham_15_Oxygen.csv",611.78,15,"Control","R1",11.58
"sham_15_Oxygen.csv",612.78,15,"Control","R1",11.58
"sham_15_Oxygen.csv",613.78,15,"Control","R1",11.58
"sham_15_Oxygen.csv",614.8,15,"Control","R1",11.57
"sham_15_Oxygen.csv",615.8,15,"Control","R1",11.58
"sham_15_Oxygen.csv",616.8,15,"Control","R1",11.58
"sham_15_Oxygen.csv",617.8,15,"Control","R1",11.58
"sham_15_Oxygen.csv",618.8,15,"Control","R1",11.57
"sham_15_Oxygen.csv",619.8,15,"Control","R1",11.58
"sham_15_Oxygen.csv",620.8,15,"Control","R1",11.57
"sham_15_Oxygen.csv",621.82,15,"Control","R1",11.57
"sham_15_Oxygen.csv",622.82,15,"Control","R1",11.58
"sham_15_Oxygen.csv",623.82,15,"Control","R1",11.55
"sham_15_Oxygen.csv",624.82,15,"Control","R1",11.57
"sham_15_Oxygen.csv",625.82,15,"Control","R1",11.57
"sham_15_Oxygen.csv",626.83,15,"Control","R1",11.57
"sham_15_Oxygen.csv",627.83,15,"Control","R1",11.57
"sham_15_Oxygen.csv",628.83,15,"Control","R1",11.55
"sham_15_Oxygen.csv",629.83,15,"Control","R1",11.55
"sham_15_Oxygen.csv",630.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",631.85,15,"Control","R1",11.55
"sham_15_Oxygen.csv",632.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",633.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",634.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",635.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",636.85,15,"Control","R1",11.57
"sham_15_Oxygen.csv",637.87,15,"Control","R1",11.57
"sham_15_Oxygen.csv",638.87,15,"Control","R1",11.57
"sham_15_Oxygen.csv",639.87,15,"Control","R1",11.57
"sham_15_Oxygen.csv",640.87,15,"Control","R1",11.57
"sham_15_Oxygen.csv",641.87,15,"Control","R1",11.57
"sham_15_Oxygen.csv",642.87,15,"Control","R1",11.55
"sham_15_Oxygen.csv",643.87,15,"Control","R1",11.55
"sham_15_Oxygen.csv",644.87,15,"Control","R1",11.55
"sham_15_Oxygen.csv",645.88,15,"Control","R1",11.53
"sham_15_Oxygen.csv",646.88,15,"Control","R1",11.55
"sham_15_Oxygen.csv",647.88,15,"Control","R1",11.55
"sham_15_Oxygen.csv",648.88,15,"Control","R1",11.58
"sham_15_Oxygen.csv",649.88,15,"Control","R1",11.53
"sham_15_Oxygen.csv",650.88,15,"Control","R1",11.53
"sham_15_Oxygen.csv",651.9,15,"Control","R1",11.55
"sham_15_Oxygen.csv",652.9,15,"Control","R1",11.53
"sham_15_Oxygen.csv",653.92,15,"Control","R1",11.53
"sham_15_Oxygen.csv",654.92,15,"Control","R1",11.57
"sham_15_Oxygen.csv",655.92,15,"Control","R1",11.55
"sham_15_Oxygen.csv",656.93,15,"Control","R1",11.55
"sham_15_Oxygen.csv",657.93,15,"Control","R1",11.53
"sham_15_Oxygen.csv",658.93,15,"Control","R1",11.53
"sham_15_Oxygen.csv",659.93,15,"Control","R1",11.53
"sham_15_Oxygen.csv",660.93,15,"Control","R1",11.55
"sham_15_Oxygen.csv",661.95,15,"Control","R1",11.55
"sham_15_Oxygen.csv",662.95,15,"Control","R1",11.55
"sham_15_Oxygen.csv",663.95,15,"Control","R1",11.55
"sham_15_Oxygen.csv",664.95,15,"Control","R1",11.52
"sham_15_Oxygen.csv",665.95,15,"Control","R1",11.53
"sham_15_Oxygen.csv",666.97,15,"Control","R1",11.53
"sham_15_Oxygen.csv",667.97,15,"Control","R1",11.55
"sham_15_Oxygen.csv",668.97,15,"Control","R1",11.55
"sham_15_Oxygen.csv",669.97,15,"Control","R1",11.53
"sham_15_Oxygen.csv",670.97,15,"Control","R1",11.53
"sham_15_Oxygen.csv",671.97,15,"Control","R1",11.52
"sham_15_Oxygen.csv",672.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",673.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",674.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",675.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",676.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",677.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",678.98,15,"Control","R1",11.52
"sham_15_Oxygen.csv",679.98,15,"Control","R1",11.53
"sham_15_Oxygen.csv",681,15,"Control","R1",11.52
"sham_15_Oxygen.csv",682,15,"Control","R1",11.53
"sham_15_Oxygen.csv",683,15,"Control","R1",11.53
"sham_15_Oxygen.csv",684,15,"Control","R1",11.55
"sham_15_Oxygen.csv",685.02,15,"Control","R1",11.53
"sham_15_Oxygen.csv",686.02,15,"Control","R1",11.52
"sham_15_Oxygen.csv",687.03,15,"Control","R1",11.5
"sham_15_Oxygen.csv",688.03,15,"Control","R1",11.52
"sham_15_Oxygen.csv",689.03,15,"Control","R1",11.52
"sham_15_Oxygen.csv",690.03,15,"Control","R1",11.52
"sham_15_Oxygen.csv",691.03,15,"Control","R1",11.53
"sham_15_Oxygen.csv",692.05,15,"Control","R1",11.53
"sham_15_Oxygen.csv",693.05,15,"Control","R1",11.52
"sham_15_Oxygen.csv",694.07,15,"Control","R1",11.53
"sham_15_Oxygen.csv",695.07,15,"Control","R1",11.53
"sham_15_Oxygen.csv",696.07,15,"Control","R1",11.52
"sham_15_Oxygen.csv",697.08,15,"Control","R1",11.52
"sham_15_Oxygen.csv",698.08,15,"Control","R1",11.53
"sham_15_Oxygen.csv",699.08,15,"Control","R1",11.53
"sham_15_Oxygen.csv",700.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",701.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",702.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",703.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",704.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",705.1,15,"Control","R1",11.53
"sham_15_Oxygen.csv",706.1,15,"Control","R1",11.52
"sham_15_Oxygen.csv",707.12,15,"Control","R1",11.52
"sham_15_Oxygen.csv",708.12,15,"Control","R1",11.5
"sham_15_Oxygen.csv",709.12,15,"Control","R1",11.52
"sham_15_Oxygen.csv",710.12,15,"Control","R1",11.5
"sham_15_Oxygen.csv",711.12,15,"Control","R1",11.5
"sham_15_Oxygen.csv",712.13,15,"Control","R1",11.53
"sham_15_Oxygen.csv",713.13,15,"Control","R1",11.52
"sham_15_Oxygen.csv",714.13,15,"Control","R1",11.52
"sham_15_Oxygen.csv",715.13,15,"Control","R1",11.5
"sham_15_Oxygen.csv",716.15,15,"Control","R1",11.48
"sham_15_Oxygen.csv",717.15,15,"Control","R1",11.5
"sham_15_Oxygen.csv",718.17,15,"Control","R1",11.5
"sham_15_Oxygen.csv",719.17,15,"Control","R1",11.5
"sham_15_Oxygen.csv",720.17,15,"Control","R1",11.52
"sham_15_Oxygen.csv",721.17,15,"Control","R1",11.5
"sham_15_Oxygen.csv",722.17,15,"Control","R1",11.52
"sham_15_Oxygen.csv",723.18,15,"Control","R1",11.5
"sham_15_Oxygen.csv",724.18,15,"Control","R1",11.48
"sham_15_Oxygen.csv",725.18,15,"Control","R1",11.5
"sham_15_Oxygen.csv",726.18,15,"Control","R1",11.47
"sham_15_Oxygen.csv",727.18,15,"Control","R1",11.5
"sham_15_Oxygen.csv",728.18,15,"Control","R1",11.5
"sham_15_Oxygen.csv",729.2,15,"Control","R1",11.52
"sham_15_Oxygen.csv",730.2,15,"Control","R1",11.52
"sham_15_Oxygen.csv",731.2,15,"Control","R1",11.48
"sham_15_Oxygen.csv",732.2,15,"Control","R1",11.48
"sham_15_Oxygen.csv",733.2,15,"Control","R1",11.47
"sham_15_Oxygen.csv",734.22,15,"Control","R1",11.5
"sham_15_Oxygen.csv",735.22,15,"Control","R1",11.5
"sham_15_Oxygen.csv",736.22,15,"Control","R1",11.5
"sham_15_Oxygen.csv",737.22,15,"Control","R1",11.48
"sham_15_Oxygen.csv",738.23,15,"Control","R1",11.47
"sham_15_Oxygen.csv",739.23,15,"Control","R1",11.47
"sham_15_Oxygen.csv",740.23,15,"Control","R1",11.47
"sham_15_Oxygen.csv",741.23,15,"Control","R1",11.5
"sham_15_Oxygen.csv",742.23,15,"Control","R1",11.48
"sham_15_Oxygen.csv",743.25,15,"Control","R1",11.5
"sham_15_Oxygen.csv",744.25,15,"Control","R1",11.48
"sham_15_Oxygen.csv",745.25,15,"Control","R1",11.48
"sham_15_Oxygen.csv",746.25,15,"Control","R1",11.47
"sham_15_Oxygen.csv",747.25,15,"Control","R1",11.5
"sham_15_Oxygen.csv",748.27,15,"Control","R1",11.48
"sham_15_Oxygen.csv",749.27,15,"Control","R1",11.48
"sham_15_Oxygen.csv",750.27,15,"Control","R1",11.5
"sham_15_Oxygen.csv",751.27,15,"Control","R1",11.47
"sham_15_Oxygen.csv",752.27,15,"Control","R1",11.48
"sham_15_Oxygen.csv",753.27,15,"Control","R1",11.47
"sham_15_Oxygen.csv",754.27,15,"Control","R1",11.48
"sham_15_Oxygen.csv",755.28,15,"Control","R1",11.5
"sham_15_Oxygen.csv",756.28,15,"Control","R1",11.48
"sham_15_Oxygen.csv",757.28,15,"Control","R1",11.47
"sham_15_Oxygen.csv",758.28,15,"Control","R1",11.48
"sham_15_Oxygen.csv",759.3,15,"Control","R1",11.45
"sham_15_Oxygen.csv",760.3,15,"Control","R1",11.45
"sham_15_Oxygen.csv",761.3,15,"Control","R1",11.47
"sham_15_Oxygen.csv",762.3,15,"Control","R1",11.47
"sham_15_Oxygen.csv",763.3,15,"Control","R1",11.47
"sham_15_Oxygen.csv",764.3,15,"Control","R1",11.48
"sham_15_Oxygen.csv",765.3,15,"Control","R1",11.45
"sham_15_Oxygen.csv",766.3,15,"Control","R1",11.47
"sham_15_Oxygen.csv",767.3,15,"Control","R1",11.47
"sham_15_Oxygen.csv",768.3,15,"Control","R1",11.45
"sham_15_Oxygen.csv",769.32,15,"Control","R1",11.47
"sham_15_Oxygen.csv",770.32,15,"Control","R1",11.47
"sham_15_Oxygen.csv",771.32,15,"Control","R1",11.48
"sham_15_Oxygen.csv",772.33,15,"Control","R1",11.47
"sham_15_Oxygen.csv",773.33,15,"Control","R1",11.47
"sham_15_Oxygen.csv",774.33,15,"Control","R1",11.45
"sham_15_Oxygen.csv",775.33,15,"Control","R1",11.47
"sham_15_Oxygen.csv",776.35,15,"Control","R1",11.45
"sham_15_Oxygen.csv",777.35,15,"Control","R1",11.47
"sham_15_Oxygen.csv",778.35,15,"Control","R1",11.48
"sham_15_Oxygen.csv",779.35,15,"Control","R1",11.47
"sham_15_Oxygen.csv",780.37,15,"Control","R1",11.47
"sham_15_Oxygen.csv",781.37,15,"Control","R1",11.45
"sham_15_Oxygen.csv",782.37,15,"Control","R1",11.45
"sham_15_Oxygen.csv",783.37,15,"Control","R1",11.43
"sham_15_Oxygen.csv",784.37,15,"Control","R1",11.47
"sham_15_Oxygen.csv",785.37,15,"Control","R1",11.47
"sham_15_Oxygen.csv",786.38,15,"Control","R1",11.47
"sham_15_Oxygen.csv",787.38,15,"Control","R1",11.47
"sham_15_Oxygen.csv",788.38,15,"Control","R1",11.47
"sham_15_Oxygen.csv",789.38,15,"Control","R1",11.43
"sham_15_Oxygen.csv",790.38,15,"Control","R1",11.45
"sham_15_Oxygen.csv",791.4,15,"Control","R1",11.45
"sham_15_Oxygen.csv",792.4,15,"Control","R1",11.45
"sham_15_Oxygen.csv",793.4,15,"Control","R1",11.47
"sham_15_Oxygen.csv",794.4,15,"Control","R1",11.45
"sham_15_Oxygen.csv",795.4,15,"Control","R1",11.45
"sham_15_Oxygen.csv",796.4,15,"Control","R1",11.45
"sham_15_Oxygen.csv",797.4,15,"Control","R1",11.43
"sham_15_Oxygen.csv",798.42,15,"Control","R1",11.43
"sham_15_Oxygen.csv",799.42,15,"Control","R1",11.45
"sham_15_Oxygen.csv",800.43,15,"Control","R1",11.45
"sham_15_Oxygen.csv",801.43,15,"Control","R1",11.45
"sham_15_Oxygen.csv",802.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",803.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",804.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",805.45,15,"Control","R1",11.43
"sham_15_Oxygen.csv",806.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",807.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",808.45,15,"Control","R1",11.43
"sham_15_Oxygen.csv",809.45,15,"Control","R1",11.45
"sham_15_Oxygen.csv",810.47,15,"Control","R1",11.43
"sham_15_Oxygen.csv",811.47,15,"Control","R1",11.43
"sham_15_Oxygen.csv",812.47,15,"Control","R1",11.43
"sham_15_Oxygen.csv",813.47,15,"Control","R1",11.43
"sham_15_Oxygen.csv",814.47,15,"Control","R1",11.45
"sham_15_Oxygen.csv",815.47,15,"Control","R1",11.43
"sham_15_Oxygen.csv",816.48,15,"Control","R1",11.43
"sham_15_Oxygen.csv",817.48,15,"Control","R1",11.45
"sham_15_Oxygen.csv",818.48,15,"Control","R1",11.4
"sham_15_Oxygen.csv",819.48,15,"Control","R1",11.42
"sham_15_Oxygen.csv",820.48,15,"Control","R1",11.43
"sham_15_Oxygen.csv",821.48,15,"Control","R1",11.43
"sham_15_Oxygen.csv",822.48,15,"Control","R1",11.42
"sham_15_Oxygen.csv",823.48,15,"Control","R1",11.45
"sham_15_Oxygen.csv",824.48,15,"Control","R1",11.43
"sham_15_Oxygen.csv",825.5,15,"Control","R1",11.4
"sham_15_Oxygen.csv",826.5,15,"Control","R1",11.42
"sham_15_Oxygen.csv",827.5,15,"Control","R1",11.42
"sham_15_Oxygen.csv",828.5,15,"Control","R1",11.42
"sham_15_Oxygen.csv",829.5,15,"Control","R1",11.43
"sham_15_Oxygen.csv",830.5,15,"Control","R1",11.43
"sham_15_Oxygen.csv",831.5,15,"Control","R1",11.43
"sham_15_Oxygen.csv",832.5,15,"Control","R1",11.42
"sham_15_Oxygen.csv",833.5,15,"Control","R1",11.4
"sham_15_Oxygen.csv",834.5,15,"Control","R1",11.4
"sham_15_Oxygen.csv",835.5,15,"Control","R1",11.42
"sham_15_Oxygen.csv",836.52,15,"Control","R1",11.43
"sham_15_Oxygen.csv",837.52,15,"Control","R1",11.42
"sham_15_Oxygen.csv",838.52,15,"Control","R1",11.42
"sham_15_Oxygen.csv",839.52,15,"Control","R1",11.42
"sham_15_Oxygen.csv",840.52,15,"Control","R1",11.42
"sham_15_Oxygen.csv",841.53,15,"Control","R1",11.42
"sham_15_Oxygen.csv",842.53,15,"Control","R1",11.42
"sham_15_Oxygen.csv",843.53,15,"Control","R1",11.42
"sham_15_Oxygen.csv",844.53,15,"Control","R1",11.43
"sham_15_Oxygen.csv",845.53,15,"Control","R1",11.43
"sham_15_Oxygen.csv",846.53,15,"Control","R1",11.42
"sham_15_Oxygen.csv",847.53,15,"Control","R1",11.4
"sham_15_Oxygen.csv",848.53,15,"Control","R1",11.4
"sham_15_Oxygen.csv",849.53,15,"Control","R1",11.4
"sham_15_Oxygen.csv",850.53,15,"Control","R1",11.4
"sham_15_Oxygen.csv",851.55,15,"Control","R1",11.42
"sham_15_Oxygen.csv",852.55,15,"Control","R1",11.42
"sham_15_Oxygen.csv",853.55,15,"Control","R1",11.38
"sham_15_Oxygen.csv",854.55,15,"Control","R1",11.4
"sham_15_Oxygen.csv",855.55,15,"Control","R1",11.38
"sham_15_Oxygen.csv",856.55,15,"Control","R1",11.4
"sham_15_Oxygen.csv",857.57,15,"Control","R1",11.42
"sham_15_Oxygen.csv",858.57,15,"Control","R1",11.42
"sham_15_Oxygen.csv",859.57,15,"Control","R1",11.42
"sham_15_Oxygen.csv",860.57,15,"Control","R1",11.4
"sham_15_Oxygen.csv",861.57,15,"Control","R1",11.4
"sham_15_Oxygen.csv",862.57,15,"Control","R1",11.42
"sham_15_Oxygen.csv",863.57,15,"Control","R1",11.38
"sham_15_Oxygen.csv",864.57,15,"Control","R1",11.4
"sham_15_Oxygen.csv",865.57,15,"Control","R1",11.42
"sham_15_Oxygen.csv",866.57,15,"Control","R1",11.4
"sham_15_Oxygen.csv",867.58,15,"Control","R1",11.4
"sham_15_Oxygen.csv",868.58,15,"Control","R1",11.4
"sham_15_Oxygen.csv",869.58,15,"Control","R1",11.4
"sham_15_Oxygen.csv",870.58,15,"Control","R1",11.38
"sham_15_Oxygen.csv",871.58,15,"Control","R1",11.4
"sham_15_Oxygen.csv",872.58,15,"Control","R1",11.42
