T,Dose,Replicate,Time,Oxygen,Well
15,0.2,A,842.53,11.93,A5
15,0.2,A,843.53,11.92,A5
15,0.2,A,844.53,11.92,A5
15,0.2,A,845.53,11.92,A5
15,0.2,A,846.53,11.92,A5
15,0.2,A,847.53,11.9,A5
15,0.2,A,848.53,11.9,A5
15,0.2,A,849.53,11.9,A5
15,0.2,A,850.53,11.9,A5
15,0.2,A,851.55,11.9,A5
15,0.2,A,852.55,11.92,A5
15,0.2,A,853.55,11.9,A5
15,0.2,A,854.55,11.9,A5
15,0.2,A,855.55,11.87,A5
15,0.2,A,856.55,11.88,A5
15,0.2,A,857.57,11.92,A5
15,0.2,A,858.57,11.9,A5
15,0.2,A,859.57,11.9,A5
15,0.2,A,860.57,11.9,A5
15,0.2,A,861.57,11.9,A5
15,0.2,A,862.57,11.92,A5
15,0.2,A,863.57,11.92,A5
15,0.2,A,864.57,11.88,A5
15,0.2,A,865.57,11.9,A5
15,0.2,A,866.57,11.9,A5
15,0.2,A,867.58,11.9,A5
15,0.2,A,868.58,11.88,A5
15,0.2,A,869.58,11.9,A5
15,0.2,A,870.58,11.88,A5
15,0.2,A,871.58,11.9,A5
15,0.2,A,872.58,11.88,A5
15,0.2,A,873.6,11.87,A5
15,0.2,A,874.6,11.88,A5
15,0.2,A,875.6,11.88,A5
15,0.2,A,876.6,11.87,A5
15,0.2,A,877.6,11.87,A5
15,0.2,A,878.6,11.87,A5
15,0.2,A,879.62,11.9,A5
15,0.2,A,880.62,11.87,A5
15,0.2,A,881.62,11.88,A5
15,0.2,A,882.63,11.87,A5
15,0.2,A,883.63,11.85,A5
15,0.2,A,884.63,11.88,A5
15,0.2,A,885.63,11.88,A5
15,0.2,A,886.63,11.9,A5
15,0.2,A,887.65,11.87,A5
15,0.2,A,888.65,11.87,A5
15,0.2,A,889.65,11.87,A5
15,0.2,A,890.65,11.87,A5
15,0.2,A,891.65,11.87,A5
15,0.2,A,892.65,11.85,A5
15,0.2,A,893.67,11.9,A5
15,0.2,A,894.67,11.87,A5
15,0.2,A,895.67,11.9,A5
15,0.2,A,896.68,11.88,A5
15,0.2,A,897.68,11.87,A5
15,0.2,A,898.68,11.88,A5
15,0.2,A,899.7,11.88,A5
15,0.2,A,900.7,11.88,A5
15,0.2,A,901.7,11.88,A5
15,0.2,A,902.7,11.88,A5
15,0.2,A,903.7,11.88,A5
15,0.2,A,904.7,11.87,A5
15,0.2,A,905.7,11.87,A5
15,0.2,A,906.7,11.9,A5
15,0.2,A,907.7,11.87,A5
15,0.2,A,908.7,11.88,A5
15,0.2,A,909.72,11.88,A5
15,0.2,A,910.72,11.85,A5
15,0.2,A,911.72,11.88,A5
15,0.2,A,912.72,11.87,A5
15,0.2,A,913.73,11.87,A5
15,0.2,A,914.73,11.87,A5
15,0.2,A,915.73,11.88,A5
15,0.2,A,916.73,11.85,A5
15,0.2,A,917.73,11.87,A5
15,0.2,A,918.73,11.87,A5
15,0.2,A,919.75,11.87,A5
15,0.2,A,920.75,11.85,A5
15,0.2,A,921.75,11.87,A5
15,0.2,A,922.75,11.87,A5
15,0.2,A,923.75,11.88,A5
15,0.2,A,924.75,11.88,A5
15,0.2,A,925.77,11.87,A5
15,0.2,A,926.77,11.87,A5
15,0.2,A,927.77,11.87,A5
15,0.2,A,928.77,11.87,A5
15,0.2,A,929.78,11.87,A5
15,0.2,A,930.78,11.87,A5
15,0.2,A,931.78,11.87,A5
15,0.2,A,932.78,11.87,A5
15,0.2,A,933.8,11.85,A5
15,0.2,A,934.8,11.87,A5
15,0.2,A,935.82,11.85,A5
15,0.2,A,936.82,11.85,A5
15,0.2,A,937.82,11.87,A5
15,0.2,A,938.82,11.85,A5
15,0.2,A,939.82,11.83,A5
15,0.2,A,940.82,11.85,A5
15,0.2,A,941.83,11.85,A5
15,0.2,A,942.83,11.85,A5
15,0.2,A,943.85,11.85,A5
15,0.2,A,944.85,11.87,A5
15,0.2,A,945.85,11.85,A5
15,0.2,A,946.85,11.83,A5
15,0.2,A,947.87,11.85,A5
15,0.2,A,948.87,11.83,A5
15,0.2,A,949.87,11.85,A5
15,0.2,A,950.88,11.83,A5
15,0.2,A,951.88,11.85,A5
15,0.2,A,952.88,11.85,A5
15,0.2,A,953.9,11.83,A5
15,0.2,A,954.9,11.83,A5
15,0.2,A,955.9,11.83,A5
15,0.2,A,956.9,11.83,A5
15,0.2,A,957.9,11.85,A5
15,0.2,A,958.9,11.85,A5
15,0.2,A,959.9,11.83,A5
15,0.2,A,960.9,11.83,A5
15,0.2,A,961.9,11.82,A5
15,0.2,A,962.9,11.82,A5
15,0.2,A,963.92,11.83,A5
15,0.2,A,964.92,11.85,A5
15,0.2,A,965.92,11.83,A5
15,0.2,A,966.93,11.85,A5
15,0.2,A,967.93,11.83,A5
15,0.2,A,968.93,11.83,A5
15,0.2,A,969.95,11.82,A5
15,0.2,A,970.95,11.83,A5
15,0.2,A,971.95,11.83,A5
15,0.2,A,972.95,11.82,A5
15,0.2,A,973.95,11.82,A5
15,0.2,A,974.97,11.82,A5
15,0.2,A,975.97,11.82,A5
15,0.2,A,976.97,11.8,A5
15,0.2,A,977.97,11.83,A5
15,0.2,A,978.97,11.82,A5
15,0.2,A,979.98,11.82,A5
15,0.2,A,980.98,11.82,A5
15,0.2,A,981.98,11.82,A5
15,0.2,A,982.98,11.82,A5
15,0.2,A,984.0,11.82,A5
15,0.2,A,985.0,11.8,A5
15,0.2,A,986.0,11.8,A5
15,0.2,A,987.0,11.8,A5
15,0.2,A,988.0,11.82,A5
15,0.2,A,989.0,11.8,A5
15,0.2,A,990.02,11.78,A5
15,0.2,A,991.02,11.8,A5
15,0.2,A,992.02,11.8,A5
15,0.2,A,993.02,11.8,A5
15,0.2,A,994.02,11.8,A5
15,0.2,A,995.03,11.8,A5
15,0.2,A,996.03,11.8,A5
15,0.2,A,997.03,11.8,A5
15,0.2,A,998.03,11.8,A5
15,0.2,A,999.03,11.8,A5
15,0.2,A,1000.05,11.8,A5
15,0.2,A,1001.05,11.83,A5
15,0.2,A,1002.05,11.8,A5
15,0.2,A,1003.05,11.82,A5
15,0.2,A,1004.07,11.8,A5
15,0.2,A,1005.07,11.78,A5
15,0.2,A,1006.07,11.8,A5
15,0.2,A,1007.07,11.82,A5
15,0.2,A,1008.07,11.8,A5
15,0.2,A,1009.07,11.78,A5
15,0.2,A,1010.08,11.8,A5
15,0.2,A,1011.08,11.8,A5
15,0.2,A,1012.08,11.8,A5
15,0.2,A,1013.1,11.82,A5
15,0.2,A,1014.1,11.8,A5
15,0.2,A,1015.1,11.82,A5
15,0.2,A,1016.1,11.8,A5
15,0.2,A,1017.1,11.8,A5
15,0.2,A,1018.1,11.8,A5
15,0.2,A,1019.1,11.78,A5
15,0.2,A,1020.12,11.77,A5
15,0.2,A,1021.12,11.78,A5
15,0.2,A,1022.12,11.8,A5
15,0.2,A,1023.13,11.8,A5
15,0.2,A,1024.13,11.8,A5
15,0.2,A,1025.13,11.8,A5
15,0.2,A,1026.13,11.78,A5
15,0.2,A,1027.15,11.78,A5
15,0.2,A,1028.15,11.8,A5
15,0.2,A,1029.15,11.8,A5
15,0.2,A,1030.15,11.8,A5
15,0.2,A,1031.15,11.8,A5
15,0.2,A,1032.17,11.77,A5
15,0.2,A,1033.17,11.78,A5
15,0.2,A,1034.17,11.77,A5
15,0.2,A,1035.17,11.77,A5
15,0.2,A,1036.18,11.8,A5
15,0.2,A,1037.18,11.78,A5
15,0.2,A,1038.18,11.77,A5
15,0.2,A,1039.18,11.78,A5
15,0.2,A,1040.18,11.78,A5
15,0.2,A,1041.2,11.77,A5
15,0.2,A,1042.2,11.77,A5
15,0.2,A,1043.2,11.78,A5
15,0.2,A,1044.2,11.77,A5
15,0.2,A,1045.2,11.77,A5
15,0.2,A,1046.2,11.75,A5
15,0.2,A,1047.22,11.77,A5
15,0.2,A,1048.22,11.75,A5
15,0.2,A,1049.22,11.77,A5
15,0.2,A,1050.23,11.73,A5
15,0.2,A,1051.23,11.75,A5
15,0.2,A,1052.23,11.75,A5
15,0.2,A,1053.23,11.77,A5
15,0.2,A,1054.23,11.75,A5
15,0.2,A,1055.23,11.75,A5
15,0.2,A,1056.23,11.78,A5
15,0.2,A,1057.25,11.75,A5
15,0.2,A,1058.25,11.78,A5
15,0.2,A,1059.25,11.75,A5
15,0.2,A,1060.25,11.75,A5
15,0.2,A,1061.25,11.75,A5
15,0.2,A,1062.27,11.77,A5
15,0.2,A,1063.27,11.75,A5
15,0.2,A,1064.28,11.75,A5
15,0.2,A,1065.28,11.77,A5
15,0.2,A,1066.28,11.77,A5
15,0.2,A,1067.28,11.77,A5
15,0.2,A,1068.28,11.77,A5
15,0.2,A,1069.3,11.75,A5
15,0.2,A,1070.3,11.75,A5
15,0.2,A,1071.3,11.73,A5
15,0.2,A,1072.3,11.73,A5
15,0.2,A,1073.3,11.75,A5
15,0.2,A,1074.3,11.75,A5
15,0.2,A,1075.32,11.75,A5
15,0.2,A,1076.32,11.75,A5
15,0.2,A,1077.32,11.73,A5
15,0.2,A,1078.32,11.73,A5
15,0.2,A,1079.32,11.73,A5
15,0.2,A,1080.32,11.73,A5
15,0.2,A,1081.33,11.72,A5
15,0.2,A,1082.33,11.73,A5
15,0.2,A,1083.33,11.73,A5
15,0.2,A,1084.33,11.73,A5
15,0.2,A,1085.33,11.73,A5
15,0.2,A,1086.35,11.73,A5
15,0.2,A,1087.35,11.73,A5
15,0.2,A,1088.35,11.75,A5
15,0.2,A,1089.35,11.73,A5
15,0.2,A,1090.37,11.72,A5
15,0.2,A,1091.37,11.73,A5
15,0.2,A,1092.37,11.73,A5
15,0.2,A,1093.38,11.73,A5
15,0.2,A,1094.38,11.73,A5
15,0.2,A,1095.38,11.75,A5
15,0.2,A,1096.38,11.75,A5
15,0.2,A,1097.38,11.72,A5
15,0.2,A,1098.4,11.72,A5
15,0.2,A,1099.4,11.73,A5
15,0.2,A,1100.4,11.73,A5
15,0.2,A,1101.4,11.72,A5
15,0.2,A,1102.4,11.72,A5
15,0.2,A,1103.42,11.72,A5
15,0.2,A,1104.42,11.7,A5
15,0.2,A,1105.42,11.7,A5
15,0.2,A,1106.42,11.7,A5
15,0.2,A,1107.43,11.73,A5
15,0.2,A,1108.43,11.73,A5
15,0.2,A,1109.43,11.7,A5
15,0.2,A,1110.43,11.73,A5
15,0.2,A,1111.45,11.7,A5
15,0.2,A,1112.45,11.72,A5
15,0.2,A,1113.45,11.7,A5
15,0.2,A,1114.45,11.72,A5
15,0.2,A,1115.47,11.72,A5
15,0.2,A,1116.47,11.72,A5
15,0.2,A,1117.47,11.72,A5
15,0.2,A,1118.47,11.73,A5
15,0.2,A,1119.48,11.72,A5
15,0.2,A,1120.48,11.72,A5
15,0.2,A,1121.48,11.72,A5
15,0.2,A,1122.48,11.72,A5
15,0.2,A,1123.5,11.72,A5
15,0.2,A,1124.5,11.73,A5
15,0.2,A,1125.5,11.73,A5
15,0.2,A,1126.52,11.72,A5
15,0.2,A,1127.52,11.7,A5
15,0.2,A,1128.53,11.7,A5
15,0.2,A,1129.53,11.7,A5
15,0.2,A,1130.53,11.7,A5
15,0.2,A,1131.53,11.72,A5
15,0.2,A,1132.53,11.68,A5
15,0.2,A,1133.53,11.7,A5
15,0.2,A,1134.53,11.72,A5
15,0.2,A,1135.53,11.68,A5
15,0.2,A,1136.55,11.7,A5
15,0.2,A,1137.55,11.72,A5
15,0.2,A,1138.55,11.68,A5
15,0.2,A,1139.55,11.7,A5
15,0.2,A,1140.55,11.7,A5
15,0.2,A,1141.55,11.72,A5
15,0.2,A,1142.57,11.7,A5
15,0.2,A,1143.57,11.68,A5
15,0.2,A,1144.57,11.7,A5
15,0.2,A,1145.57,11.7,A5
15,0.2,A,1146.57,11.7,A5
15,0.2,A,1147.57,11.7,A5
15,0.2,A,1148.58,11.7,A5
15,0.2,A,1149.58,11.68,A5
15,0.2,A,1150.58,11.68,A5
15,0.2,A,1151.58,11.68,A5
15,0.2,A,1152.58,11.68,A5
15,0.2,A,1153.58,11.7,A5
15,0.2,A,1154.58,11.7,A5
15,0.2,A,1155.58,11.68,A5
15,0.2,A,1156.6,11.67,A5
15,0.2,A,1157.6,11.67,A5
15,0.2,A,1158.6,11.68,A5
15,0.2,A,1159.6,11.68,A5
15,0.2,A,1160.6,11.7,A5
15,0.2,A,1161.62,11.68,A5
15,0.2,A,1162.62,11.68,A5
15,0.2,A,1163.63,11.68,A5
15,0.2,A,1164.63,11.65,A5
15,0.2,A,1165.63,11.65,A5
15,0.2,A,1166.63,11.68,A5
15,0.2,A,1167.65,11.68,A5
15,0.2,A,1168.65,11.68,A5
15,0.2,A,1169.65,11.68,A5
15,0.2,A,1170.65,11.65,A5
15,0.2,A,1171.67,11.65,A5
15,0.2,A,1172.67,11.67,A5
15,0.2,A,1173.67,11.67,A5
15,0.2,A,1174.67,11.67,A5
15,0.2,A,1175.67,11.7,A5
15,0.2,A,1176.67,11.67,A5
15,0.2,A,1177.67,11.68,A5
15,0.2,A,1178.67,11.65,A5
15,0.2,A,1179.68,11.65,A5
15,0.2,A,1180.68,11.65,A5
15,0.2,A,1181.68,11.68,A5
15,0.2,A,1182.68,11.68,A5
15,0.2,A,1183.68,11.68,A5
15,0.2,A,1184.7,11.68,A5
15,0.2,A,1185.7,11.67,A5
15,0.2,A,1186.7,11.65,A5
15,0.2,A,1187.72,11.65,A5
15,0.2,A,1188.72,11.68,A5
15,0.2,A,1189.72,11.67,A5
15,0.2,A,1190.72,11.65,A5
15,0.2,A,1191.72,11.68,A5
15,0.2,A,1192.73,11.65,A5
15,0.2,A,1193.73,11.65,A5
15,0.2,A,1194.73,11.65,A5
15,0.2,A,1195.73,11.63,A5
15,0.2,A,1196.73,11.65,A5
15,0.2,A,1197.75,11.65,A5
15,0.2,A,1198.75,11.65,A5
15,0.2,A,1199.75,11.65,A5
15,0.2,A,1200.75,11.65,A5
15,0.2,A,1201.77,11.63,A5
15,0.2,A,1202.77,11.65,A5
15,0.2,A,1203.77,11.65,A5
15,0.2,A,1204.77,11.63,A5
15,0.2,A,1205.77,11.65,A5
15,0.2,A,1206.77,11.65,A5
15,0.2,A,1207.78,11.65,A5
15,0.2,A,1208.78,11.63,A5
15,0.2,A,1209.78,11.62,A5
15,0.2,A,1210.78,11.62,A5
15,0.2,A,1211.78,11.63,A5
15,0.2,A,1212.8,11.63,A5
15,0.2,A,1213.8,11.63,A5
15,0.2,A,1214.8,11.65,A5
15,0.2,A,1215.8,11.62,A5
15,0.2,A,1216.8,11.62,A5
15,0.2,A,1217.8,11.6,A5
15,0.2,A,1218.8,11.62,A5
15,0.2,A,1219.82,11.65,A5
15,0.2,A,1220.82,11.65,A5
15,0.2,A,1221.82,11.65,A5
15,0.2,A,1222.82,11.63,A5
15,0.2,A,1223.82,11.62,A5
15,0.2,A,1224.82,11.63,A5
15,0.2,A,1225.82,11.63,A5
15,0.2,A,1226.83,11.62,A5
15,0.2,A,1227.83,11.63,A5
15,0.2,A,1228.83,11.63,A5
15,0.2,A,1229.83,11.63,A5
15,0.2,A,1230.83,11.62,A5
15,0.2,A,1231.83,11.62,A5
15,0.2,A,1232.83,11.58,A5
15,0.2,A,1233.85,11.62,A5
15,0.2,A,1234.85,11.62,A5
15,0.2,A,1235.85,11.63,A5
15,0.2,A,1236.85,11.6,A5
15,0.2,A,1237.85,11.62,A5
15,0.2,A,1238.85,11.6,A5
15,0.2,A,1239.85,11.6,A5
15,0.2,A,1240.85,11.58,A5
15,0.2,A,1241.87,11.58,A5
15,0.2,A,1242.87,11.6,A5
15,0.2,A,1243.87,11.63,A5
15,0.2,A,1244.87,11.63,A5
15,0.2,A,1245.87,11.6,A5
15,0.2,A,1246.88,11.62,A5
15,0.2,A,1247.88,11.6,A5
15,0.2,A,1248.88,11.62,A5
15,0.2,A,1249.88,11.62,A5
15,0.2,A,1250.88,11.6,A5
15,0.2,A,1251.88,11.63,A5
15,0.2,A,1252.88,11.63,A5
15,0.2,A,1253.88,11.62,A5
15,0.2,A,1254.9,11.6,A5
15,0.2,A,1255.9,11.6,A5
15,0.2,A,1256.9,11.6,A5
15,0.2,A,1257.9,11.6,A5
15,0.2,A,1258.9,11.6,A5
15,0.2,A,1259.9,11.62,A5
15,0.2,A,1260.9,11.6,A5
15,0.2,A,1261.9,11.6,A5
15,0.2,A,1262.9,11.58,A5
15,0.2,A,1263.9,11.58,A5
15,0.2,A,1264.9,11.58,A5
15,0.2,A,1265.9,11.62,A5
15,0.2,A,1266.9,11.6,A5
15,0.2,A,1267.9,11.6,A5
15,0.2,A,1268.9,11.6,A5
15,0.2,A,1269.9,11.6,A5
15,0.2,A,1270.9,11.6,A5
15,0.2,A,1271.9,11.6,A5
15,0.2,A,1272.9,11.6,A5
15,0.2,A,1273.92,11.58,A5
15,0.2,A,1274.92,11.58,A5
15,0.2,A,1275.92,11.58,A5
15,0.2,A,1276.92,11.57,A5
15,0.2,A,1277.92,11.58,A5
15,0.2,A,1278.92,11.58,A5
15,0.2,A,1279.92,11.58,A5
15,0.2,A,1280.92,11.58,A5
15,0.2,A,1281.92,11.57,A5
15,0.2,A,1282.93,11.58,A5
15,0.2,A,1283.93,11.57,A5
15,0.2,A,1284.93,11.57,A5
15,0.2,A,1285.93,11.57,A5
15,0.2,A,1286.93,11.57,A5
15,0.2,A,1287.93,11.58,A5
15,0.2,A,1288.93,11.57,A5
15,0.2,A,1289.95,11.57,A5
15,0.2,A,1290.95,11.58,A5
15,0.2,A,1291.95,11.55,A5
15,0.2,A,1292.95,11.57,A5
15,0.2,A,1293.95,11.57,A5
15,0.2,A,1294.95,11.55,A5
15,0.2,A,1295.95,11.57,A5
15,0.2,A,1296.95,11.58,A5
15,0.2,A,1297.97,11.57,A5
15,0.2,A,1298.97,11.57,A5
15,0.2,A,1299.97,11.57,A5
15,0.2,A,1300.97,11.57,A5
15,0.2,A,1301.98,11.58,A5
15,0.2,A,1302.98,11.57,A5
15,0.2,A,1303.98,11.57,A5
15,0.2,A,1304.98,11.57,A5
15,0.2,A,1305.98,11.58,A5
15,0.2,A,1306.98,11.57,A5
15,0.2,A,1308.0,11.53,A5
15,0.2,A,1309.0,11.55,A5
15,0.2,A,1310.0,11.55,A5
15,0.2,A,1311.02,11.55,A5
15,0.2,A,1312.02,11.57,A5
15,0.2,A,1313.02,11.55,A5
15,0.2,A,1314.02,11.55,A5
15,0.2,A,1315.02,11.57,A5
15,0.2,A,1316.02,11.53,A5
15,0.2,A,1317.03,11.55,A5
15,0.2,A,1318.03,11.55,A5
15,0.2,A,1319.03,11.55,A5
15,0.2,A,1320.05,11.57,A5
15,0.2,A,1321.05,11.53,A5
15,0.2,A,1322.05,11.55,A5
15,0.2,A,1323.05,11.55,A5
15,0.2,A,1324.05,11.53,A5
15,0.2,A,1325.05,11.52,A5
15,0.2,A,1326.07,11.55,A5
15,0.2,A,1327.07,11.57,A5
15,0.2,A,1328.07,11.55,A5
15,0.2,A,1329.07,11.55,A5
15,0.2,A,1330.08,11.55,A5
15,0.2,A,1331.08,11.53,A5
15,0.2,A,1332.08,11.53,A5
15,0.2,A,1333.08,11.53,A5
15,0.2,A,1334.1,11.53,A5
15,0.2,A,1335.1,11.53,A5
15,0.2,A,1336.1,11.55,A5
15,0.2,A,1337.12,11.53,A5
15,0.2,A,1338.12,11.53,A5
15,0.2,A,1339.12,11.53,A5
15,0.2,A,1340.12,11.53,A5
15,0.2,A,1341.12,11.53,A5
15,0.2,A,1342.13,11.53,A5
15,0.2,A,1343.13,11.52,A5
15,0.2,A,1344.13,11.53,A5
15,0.2,A,1345.13,11.52,A5
15,0.2,A,1346.13,11.5,A5
15,0.2,A,1347.13,11.52,A5
15,0.2,A,1348.13,11.52,A5
15,0.2,A,1349.13,11.53,A5
15,0.2,A,1350.13,11.53,A5
15,0.2,A,1351.13,11.53,A5
15,0.2,A,1352.13,11.53,A5
15,0.2,A,1353.15,11.52,A5
15,0.2,A,1354.15,11.52,A5
15,0.2,A,1355.15,11.5,A5
15,0.2,A,1356.15,11.52,A5
15,0.2,A,1357.15,11.52,A5
15,0.2,A,1358.15,11.52,A5
15,0.2,A,1359.17,11.52,A5
15,0.2,A,1360.17,11.48,A5
15,0.2,A,1361.17,11.5,A5
15,0.2,A,1362.17,11.52,A5
15,0.2,A,1363.18,11.5,A5
15,0.2,A,1364.18,11.5,A5
15,0.2,A,1365.18,11.52,A5
15,0.2,A,1366.18,11.52,A5
15,0.2,A,1367.18,11.5,A5
15,0.2,A,1368.2,11.48,A5
15,0.2,A,1369.2,11.5,A5
15,0.2,A,1370.2,11.52,A5
15,0.2,A,1371.22,11.52,A5
15,0.2,A,1372.22,11.52,A5
15,0.2,A,1373.22,11.5,A5
15,0.2,A,1374.22,11.52,A5
15,0.2,A,1375.22,11.5,A5
15,0.2,A,1376.22,11.5,A5
15,0.2,A,1377.23,11.48,A5
15,0.2,A,1378.23,11.48,A5
15,0.2,A,1379.23,11.5,A5
15,0.2,A,1380.23,11.48,A5
15,0.2,A,1381.23,11.5,A5
15,0.2,A,1382.23,11.48,A5
15,0.2,A,1383.25,11.48,A5
15,0.2,A,1384.25,11.5,A5
15,0.2,A,1385.25,11.48,A5
15,0.2,A,1386.25,11.48,A5
15,0.2,A,1387.25,11.5,A5
15,0.2,A,1388.27,11.47,A5
15,0.2,A,1389.27,11.48,A5
15,0.2,A,1390.27,11.48,A5
15,0.2,A,1391.28,11.47,A5
15,0.2,A,1392.28,11.48,A5
15,0.2,A,1393.28,11.47,A5
15,0.2,A,1394.28,11.47,A5
15,0.2,A,1395.3,11.48,A5
15,0.2,A,1396.3,11.48,A5
15,0.2,A,1397.3,11.47,A5
15,0.2,A,1398.3,11.47,A5
15,0.2,A,1399.3,11.47,A5
15,0.2,A,1400.32,11.47,A5
15,0.2,A,1401.32,11.47,A5
15,0.2,A,1402.32,11.47,A5
15,0.2,A,1403.32,11.5,A5
15,0.2,A,1404.32,11.5,A5
15,0.2,A,1405.33,11.48,A5
15,0.2,A,1406.33,11.47,A5
15,0.2,A,1407.33,11.47,A5
15,0.2,A,1408.33,11.47,A5
15,0.2,A,1409.33,11.45,A5
15,0.2,A,1410.33,11.47,A5
15,0.2,A,1411.33,11.48,A5
15,0.2,A,1412.33,11.45,A5
15,0.2,A,1413.35,11.47,A5
15,0.2,A,1414.35,11.48,A5
15,0.2,A,1415.35,11.45,A5
15,0.2,A,1416.35,11.45,A5
15,0.2,A,1417.35,11.47,A5
15,0.2,A,1418.35,11.47,A5
15,0.2,A,1419.37,11.48,A5
15,0.2,A,1420.37,11.48,A5
15,0.2,A,1421.37,11.47,A5
15,0.2,A,1422.37,11.47,A5
15,0.2,A,1423.38,11.47,A5
15,0.2,A,1424.38,11.45,A5
15,0.2,A,1425.38,11.47,A5
15,0.2,A,1426.38,11.47,A5
15,0.2,A,1427.38,11.47,A5
15,0.2,A,1428.4,11.47,A5
15,0.2,A,1429.4,11.43,A5
15,0.2,A,1430.4,11.45,A5
15,0.2,A,1431.4,11.45,A5
15,0.2,A,1432.4,11.45,A5
15,0.2,A,1433.4,11.45,A5
15,0.2,A,1434.4,11.47,A5
15,0.2,A,1435.42,11.47,A5
15,0.2,A,1436.42,11.47,A5
15,0.2,A,1437.42,11.47,A5
15,0.2,A,1438.42,11.43,A5
15,0.2,A,1439.42,11.43,A5
15,0.2,A,1440.42,11.45,A5
15,0.2,A,1441.42,11.47,A5
15,0.2,A,1442.42,11.45,A5
15,0.2,A,1443.42,11.45,A5
15,0.2,A,1444.42,11.43,A5
15,0.2,A,1445.42,11.43,A5
15,0.2,A,1446.42,11.43,A5
15,0.2,A,1447.42,11.45,A5
15,0.2,A,1448.42,11.45,A5
15,0.2,A,1449.42,11.45,A5
15,0.2,A,1450.42,11.45,A5
15,0.2,A,1451.42,11.43,A5
15,0.2,A,1452.42,11.43,A5
15,0.2,A,1453.42,11.43,A5
15,0.2,A,1454.42,11.43,A5
15,0.2,A,1455.42,11.45,A5
15,0.2,A,1456.43,11.45,A5
15,0.2,A,1457.43,11.43,A5
15,0.2,A,1458.43,11.45,A5
15,0.2,A,1459.45,11.45,A5
15,0.2,A,1460.45,11.43,A5
15,0.2,A,1461.47,11.42,A5
15,0.2,A,1462.47,11.42,A5
15,0.2,A,1463.47,11.43,A5
15,0.2,A,1464.47,11.43,A5
15,0.2,A,1465.47,11.43,A5
15,0.2,A,1466.47,11.43,A5
15,0.2,A,1467.47,11.43,A5
15,0.2,A,1468.47,11.42,A5
15,0.2,A,1469.47,11.43,A5
15,0.2,A,1470.47,11.42,A5
15,0.2,A,1471.48,11.4,A5
15,0.2,A,1472.48,11.42,A5
15,0.2,A,1473.48,11.43,A5
15,0.2,A,1474.48,11.42,A5
15,0.2,A,1475.48,11.4,A5
15,0.2,A,1476.5,11.43,A5
15,0.2,A,1477.5,11.42,A5
15,0.2,A,1478.5,11.42,A5
15,0.2,A,1479.5,11.42,A5
15,0.2,A,1480.52,11.4,A5
15,0.2,A,1481.52,11.42,A5
15,0.2,A,1482.52,11.42,A5
15,0.2,A,1483.52,11.42,A5
15,0.2,A,1484.52,11.42,A5
15,0.2,A,1485.52,11.4,A5
15,0.2,A,1486.53,11.42,A5
15,0.2,A,1487.53,11.42,A5
15,0.2,A,1488.53,11.4,A5
15,0.2,A,1489.53,11.42,A5
15,0.2,A,1490.53,11.42,A5
15,0.2,A,1491.53,11.42,A5
15,0.2,A,1492.53,11.4,A5
15,0.2,A,1493.55,11.42,A5
15,0.2,A,1494.55,11.42,A5
15,0.2,A,1495.57,11.4,A5
15,0.2,A,1496.57,11.42,A5
15,0.2,A,1497.58,11.42,A5
15,0.2,A,1498.58,11.4,A5
15,0.2,A,1499.58,11.4,A5
15,0.2,A,1500.6,11.38,A5
15,0.2,A,1501.6,11.4,A5
15,0.2,A,1502.6,11.4,A5
15,0.2,A,1503.6,11.42,A5
15,0.2,A,1504.6,11.38,A5
15,0.2,A,1505.62,11.4,A5
15,0.2,A,1506.62,11.4,A5
15,0.2,A,1507.62,11.4,A5
15,0.2,A,1508.62,11.38,A5
15,0.2,A,1509.62,11.38,A5
15,0.2,A,1510.62,11.38,A5
15,0.2,A,1511.63,11.4,A5
15,0.2,A,1512.63,11.4,A5
15,0.2,A,1513.63,11.38,A5
15,0.2,A,1514.63,11.38,A5
15,0.2,A,1515.65,11.38,A5
15,0.2,A,1516.65,11.38,A5
15,0.2,A,1517.65,11.37,A5
15,0.2,A,1518.65,11.38,A5
15,0.2,A,1519.65,11.4,A5
15,0.2,A,1520.67,11.38,A5
15,0.2,A,1521.67,11.38,A5
15,0.2,A,1522.67,11.4,A5
15,0.2,A,1523.67,11.37,A5
15,0.2,A,1524.67,11.38,A5
15,0.2,A,1525.67,11.38,A5
15,0.2,A,1526.67,11.37,A5
15,0.2,A,1527.67,11.38,A5
15,0.2,A,1528.67,11.38,A5
15,0.2,A,1529.68,11.38,A5
15,0.2,A,1530.68,11.37,A5
15,0.2,A,1531.68,11.37,A5
15,0.2,A,1532.68,11.35,A5
15,0.2,A,1533.68,11.37,A5
15,0.2,A,1534.7,11.37,A5
15,0.2,A,1535.7,11.37,A5
15,0.2,A,1536.7,11.37,A5
15,0.2,A,1537.72,11.37,A5
15,0.2,A,1538.72,11.37,A5
15,0.2,A,1539.72,11.37,A5
15,0.2,A,1540.72,11.35,A5
15,0.2,A,1541.72,11.33,A5
15,0.2,A,1542.72,11.35,A5
15,0.2,A,1543.72,11.35,A5
15,0.2,A,1544.72,11.35,A5
15,0.2,A,1545.73,11.35,A5
15,0.2,A,1546.73,11.33,A5
15,0.2,A,1547.73,11.35,A5
15,0.2,A,1548.73,11.35,A5
15,0.2,A,1549.73,11.33,A5
